Date,Molecular Total,Molecular New,Molecular Positive New,Molecular Missing,Serology Total,Serology New,Serology Positive New,First Molecular Test per person,Repeat Molecular Tests
5/12/2020,422446,13262,1456,,25838,1873,148,13063,4295
5/13/2020,436395,13949,1320,,27583,1745,178,13768,4152
5/14/2020,449770,13375,1316,,29214,1631,165,13181,4198
5/15/2020,463526,13756,1107,,30830,1616,141,13568,4200
5/16/2020,470624,7098,650,,31365,535,51,6979,2350
5/17/2020,474910,4286,365,115,31723,358,54,4228,1623
5/18/2020,488282,13372,1326,1,33350,1627,137,13158,4432
5/19/2020,500629,12347,1080,0,35054,1704,164,12204,4492
5/20/2020,513479,12850,1022,0,36915,1861,149,12631,4299
5/21/2020,525209,11730,969,0,38621,1706,193,11546,4399
5/22/2020,536226,11017,866,0,40265,1644,158,10845,3946
5/23/2020,541188,4962,390,0,40686,421,41,4896,1815
5/24/2020,545267,4079,301,0,41000,314,41,4011,1533
5/25/2020,548365,3098,198,0,41330,330,49,3067,1491
5/26/2020,559591,11226,867,0,42849,1519,130,11077,4359
5/27/2020,569783,10192,694,0,44287,1438,153,10070,3873
5/28/2020,579181,9398,646,0,45581,1294,178,9271,3585
5/29/2020,589264,10083,533,0,46905,1324,138,9963,3513
5/30/2020,595054,5790,270,0,47169,264,35,5742,1813
5/31/2020,598757,3703,162,0,47358,189,38,3661,1401
6/1/2020,608258,9501,508,0,48509,1151,165,9391,3501
6/2/2020,617716,9458,447,0,49611,1102,88,9364,3710
6/3/2020,627272,9556,462,0,50774,1163,124,9415,3696
6/4/2020,635866,8594,383,0,51845,1071,91,8499,3525
6/5/2020,644379,8513,339,0,53053,1208,150,8438,3086
6/6/2020,648954,4575,149,0,53341,288,33,4561,1704
6/7/2020,652503,3549,151,0,53514,173,24,3509,1466
6/8/2020,663199,10696,355,0,54526,1012,102,10646,3299
6/9/2020,674211,11012,344,0,55696,1170,109,10915,3440
6/10/2020,684484,10273,257,0,56896,1200,137,10231,3206
6/11/2020,694787,10303,229,0,58128,1232,106,10255,2827
6/12/2020,704855,10068,256,0,59369,1241,85,10010,3001
6/13/2020,709649,4794,98,0,59599,230,22,4776,1659
6/14/2020,713361,3712,77,0,59775,176,25,3690,1350
6/15/2020,724110,10749,235,0,60953,1178,114,10701,3431
6/16/2020,734540,10430,200,0,62160,1207,88,10385,3318
6/17/2020,749027,14487,248,0,63386,1226,115,14460,3435
6/18/2020,763222,14195,241,0,64756,1370,90,14153,3187
6/19/2020,772108,8886,176,0,65882,1126,83,8852,2774
6/20/2020,777490,5382,93,0,66153,271,18,5371,1841
6/21/2020,781372,3882,79,0,66298,145,16,3872,1356
6/22/2020,791456,10084,228,0,67404,1106,98,10043,3554
6/23/2020,801995,10539,190,0,68697,1293,129,10519,3557
6/24/2020,812658,10663,211,0,70017,1320,100,10620,3381
6/25/2020,822227,9569,206,0,71220,1203,109,9529,3119
6/26/2020,832440,10213,200,0,72472,1252,106,10210,3022
6/27/2020,838491,6051,134,0,72715,243,19,6031,1806
6/28/2020,843138,4647,70,0,72936,221,19,4651,1600
6/29/2020,855339,12201,201,0,74066,1130,100,12190,3927
6/30/2020,867721,12382,220,0,75294,1228,111,12329,3785
7/1/2020,878621,10900,218,0,76393,1099,103,10883,3646
7/2/2020,888905,10284,223,0,77510,1117,120,10277,3640
7/3/2020,894955,6050,97,0,77939,429,61,6043,2299
7/4/2020,897924,2969,61,0,78056,117,9,2959,1318
7/5/2020,902730,4806,100,0,78177,121,23,4789,1858
7/6/2020,915296,12566,239,0,79100,923,94,12526,4456
7/7/2020,930213,14917,241,0,80167,1067,117,14877,4838
7/8/2020,944589,14376,215,0,81110,943,89,14350,5155
7/9/2020,957441,12852,253,0,82079,969,116,12801,4940
7/10/2020,970653,13212,230,0,83230,1151,143,13197,5059
7/11/2020,978151,7498,116,0,83518,288,34,7483,2679
7/12/2020,983242,5091,90,0,83702,184,32,5077,1889
7/13/2020,998012,14770,266,0,84758,1056,116,14712,5234
7/14/2020,1013100,15088,232,0,85742,984,91,15058,5764
7/15/2020,1028254,15154,300,0,86676,934,104,15125,5662
7/16/2020,1040737,12483,244,0,87606,930,108,12415,5002
7/17/2020,1053558,12821,224,0,88583,977,142,12772,5078
7/18/2020,1061606,8048,129,0,88868,285,62,8025,2830
7/19/2020,1067063,5457,72,0,88987,119,24,5452,2020
7/20/2020,1079814,12751,284,0,89899,912,76,12688,4608
7/21/2020,1094089,14275,259,0,90934,1035,114,14244,5228
7/22/2020,1107217,13128,257,0,91888,954,119,13084,5071
7/23/2020,1120927,13710,258,0,92777,889,149,13665,6217
7/24/2020,1133220,12293,259,0,93562,785,109,12249,4847
7/25/2020,1141138,7918,160,0,93694,132,6,7896,3224
7/26/2020,1146158,5020,102,0,93788,94,7,4990,2152
7/27/2020,1162140,15982,359,0,94753,965,147,15873,6006
7/28/2020,1179597,17457,317,0,95634,881,119,17360,7786
7/29/2020,1195013,15416,318,0,96508,874,126,15318,6559
7/30/2020,1210597,15584,443,0,97279,771,104,15404,6910
7/31/2020,1225208,14611,331,0,97965,686,103,14541,6389
8/1/2020,1232869,7661,143,0,98094,129,14,7634,2981
8/2/2020,1238227,5358,106,0,98223,129,44,5337,2335
8/3/2020,1254287,16060,284,0,98927,704,100,15982,7321
8/4/2020,1266758,12471,203,0,99654,727,55,12435,6737
8/5/2020,1275483,8725,159,0,100170,516,50,8690,4975
8/6/2020,1277604,2121,65,0,100383,213,19,2105,1393
8/7/2020,1277617,13,1,0,100383,0,0,13,15
