Date,Molecular Total,Molecular New,Molecular Positive New,Molecular Missing,Serology Total,Serology New,Serology Positive New,First Molecular Test per person,Repeat Molecular Tests
5/12/2020,425069,13372,1461,,25636,1853,148,13138,4222
5/13/2020,439131,14062,1328,,27348,1712,178,13866,4063
5/14/2020,452649,13518,1322,,28954,1606,165,13278,4112
5/15/2020,466480,13831,1111,,30550,1596,142,13628,4140
5/16/2020,473622,7142,654,,31080,530,51,7015,2314
5/17/2020,477940,4318,368,115,31436,356,54,4256,1596
5/18/2020,491393,13453,1323,1,33025,1589,137,13223,4318
5/19/2020,503855,12462,1091,0,34702,1677,164,12305,4393
5/20/2020,516769,12914,1029,0,36527,1825,149,12687,4234
5/21/2020,528676,11907,991,0,38158,1631,191,11715,4295
5/22/2020,539771,11095,876,0,39758,1600,158,10909,3880
5/23/2020,544757,4986,393,0,40171,413,41,4912,1800
5/24/2020,548854,4097,303,0,40478,307,41,4022,1519
5/25/2020,551974,3120,200,0,40804,326,49,3079,1479
5/26/2020,563265,11291,885,0,42282,1478,129,11125,4316
5/27/2020,573508,10243,711,0,43701,1419,153,10104,3842
5/28/2020,582961,9453,653,0,44964,1263,176,9313,3548
5/29/2020,593096,10135,533,0,46252,1288,138,10005,3456
5/30/2020,598901,5805,275,0,46510,258,34,5761,1790
5/31/2020,602622,3721,164,0,46693,183,38,3676,1389
6/1/2020,612171,9549,514,0,47808,1115,164,9427,3467
6/2/2020,621659,9488,447,0,48874,1066,88,9386,3689
6/3/2020,631273,9614,470,0,49984,1110,126,9479,3635
6/4/2020,639925,8652,393,0,51004,1020,90,8557,3467
6/5/2020,648474,8549,343,0,52187,1183,150,8463,3062
6/6/2020,653058,4584,148,0,52464,277,32,4568,1691
6/7/2020,656607,3549,151,0,52635,171,24,3502,1449
6/8/2020,667351,10744,360,0,53608,973,100,10681,3252
6/9/2020,678360,11009,348,0,54741,1133,109,10906,3343
6/10/2020,688685,10325,253,0,55901,1160,135,10266,3151
6/11/2020,699052,10367,230,0,57089,1188,105,10307,2763
6/12/2020,709149,10097,254,0,58279,1190,82,10032,2959
6/13/2020,713993,4844,98,0,58497,218,21,4822,1659
6/14/2020,717756,3763,77,0,58669,172,25,3738,1348
6/15/2020,728608,10852,243,0,59800,1131,100,10789,3394
6/16/2020,739059,10451,203,0,60970,1170,84,10396,3284
6/17/2020,753574,14515,254,0,62152,1182,102,14461,3403
6/18/2020,767801,14227,241,0,63479,1327,82,14157,3146
6/19/2020,776773,8972,180,0,64569,1090,76,8921,2754
6/20/2020,782248,5475,93,0,64833,264,16,5461,1842
6/21/2020,786140,3892,79,0,64974,141,16,3875,1344
6/22/2020,796319,10179,229,0,66038,1064,83,10125,3498
6/23/2020,806883,10564,187,0,67281,1243,121,10527,3495
6/24/2020,817576,10693,206,0,68558,1277,91,10636,3275
6/25/2020,827042,9466,201,0,69705,1147,99,9406,2976
6/26/2020,835977,8935,156,0,70891,1186,90,8904,2686
6/27/2020,840574,4597,86,0,71124,233,14,4574,1596
6/28/2020,844028,3454,45,0,71327,203,17,3444,1394
6/29/2020,850166,6138,95,0,72187,860,73,6117,2313
6/30/2020,853115,2949,49,0,72748,561,40,2936,1517
7/1/2020,853150,35,2,0,72752,4,0,35,24
