Date,Molecular Total,Molecular New,Molecular Positive New,Molecular Missing,Serology Total,Serology New,Serology Positive New,First Molecular Test per person,Repeat Molecular Tests
5/12/2020,423442,13302,1456,,25850,1873,148,13087,4272
5/13/2020,437420,13978,1321,,27596,1746,178,13786,4136
5/14/2020,450834,13414,1316,,29227,1631,165,13203,4179
5/15/2020,464625,13791,1108,,30843,1616,141,13591,4179
5/16/2020,471735,7110,650,,31379,536,51,6986,2342
5/17/2020,476024,4289,363,115,31738,359,54,4228,1622
5/18/2020,489389,13365,1317,1,33366,1628,137,13139,4396
5/19/2020,501772,12383,1080,0,35071,1705,164,12227,4469
5/20/2020,514643,12871,1022,0,36929,1858,149,12645,4289
5/21/2020,526437,11794,978,0,38629,1700,193,11601,4406
5/22/2020,537469,11032,866,0,40267,1638,158,10852,3934
5/23/2020,542433,4964,390,0,40685,418,41,4895,1814
5/24/2020,546516,4083,301,0,40997,312,41,4012,1529
5/25/2020,549622,3106,198,0,41325,328,49,3071,1485
5/26/2020,560862,11240,867,0,42838,1513,130,11083,4355
5/27/2020,571066,10204,694,0,44273,1435,152,10075,3868
5/28/2020,580486,9420,646,0,45561,1288,176,9286,3580
5/29/2020,590580,10094,533,0,46879,1318,138,9972,3505
5/30/2020,596374,5794,270,0,47138,259,34,5744,1809
5/31/2020,600081,3707,162,0,47323,185,38,3662,1400
6/1/2020,609592,9511,508,0,48461,1138,164,9395,3496
6/2/2020,619064,9472,447,0,49558,1097,88,9371,3704
6/3/2020,628626,9562,462,0,50721,1163,129,9420,3692
6/4/2020,637232,8606,383,0,51781,1060,90,8508,3518
6/5/2020,645751,8519,339,0,52983,1202,149,8442,3082
6/6/2020,650329,4578,149,0,53270,287,33,4562,1702
6/7/2020,653886,3557,151,0,53443,173,24,3513,1462
6/8/2020,664591,10705,355,0,54448,1005,100,10652,3290
6/9/2020,675625,11034,345,0,55612,1164,109,10932,3422
6/10/2020,685932,10307,257,0,56803,1191,136,10260,3201
6/11/2020,696280,10348,229,0,58030,1227,105,10298,2801
6/12/2020,706401,10121,257,0,59264,1234,85,10060,3000
6/13/2020,711240,4839,98,0,59490,226,21,4819,1671
6/14/2020,714995,3755,77,0,59663,173,25,3733,1357
6/15/2020,725839,10844,235,0,60831,1168,114,10789,3431
6/16/2020,736337,10498,200,0,62024,1193,86,10451,3327
6/17/2020,750871,14534,248,0,63245,1221,115,14501,3433
6/18/2020,765106,14235,242,0,64607,1362,90,14188,3184
6/19/2020,774048,8942,176,0,65730,1123,83,8902,2785
6/20/2020,779519,5471,93,0,65994,264,16,5460,1852
6/21/2020,783405,3886,79,0,66135,141,16,3875,1352
6/22/2020,793585,10180,229,0,67237,1102,97,10135,3563
6/23/2020,804218,10633,189,0,68523,1286,129,10605,3560
6/24/2020,814951,10733,211,0,69835,1312,99,10687,3391
6/25/2020,824539,9588,206,0,71031,1196,108,9545,3118
6/26/2020,834786,10247,200,0,72272,1241,104,10238,3028
6/27/2020,840907,6121,134,0,72512,240,18,6096,1827
6/28/2020,845614,4707,70,0,72730,218,19,4708,1614
6/29/2020,857900,12286,202,0,73854,1124,100,12264,3933
6/30/2020,870338,12438,217,0,75073,1219,111,12382,3789
7/1/2020,881274,10936,218,0,76165,1092,102,10912,3642
7/2/2020,891587,10313,224,0,77268,1103,119,10296,3634
7/3/2020,897681,6094,98,0,77695,427,61,6084,2302
7/4/2020,900653,2972,62,0,77810,115,9,2962,1316
7/5/2020,905534,4881,101,0,77928,118,23,4864,1871
7/6/2020,918186,12652,241,0,78835,907,94,12606,4465
7/7/2020,933120,14934,240,0,79890,1055,115,14885,4828
7/8/2020,947509,14389,215,0,80825,935,87,14356,5141
7/9/2020,960344,12835,252,0,81780,955,115,12774,4905
7/10/2020,973423,13079,228,0,82919,1139,141,13049,5043
7/11/2020,980883,7460,117,0,83201,282,34,7437,2679
7/12/2020,985972,5089,89,0,83381,180,32,5073,1878
7/13/2020,1000687,14715,265,0,84426,1045,115,14656,5202
7/14/2020,1015725,15038,227,0,85401,975,89,14995,5758
7/15/2020,1030825,15100,298,0,86323,922,104,15059,5596
7/16/2020,1043047,12222,232,0,87244,921,106,12147,4860
7/17/2020,1054663,11616,199,0,88208,964,141,11564,4724
7/18/2020,1062350,7687,120,0,88485,277,61,7658,2752
7/19/2020,1067594,5244,64,0,88600,115,23,5234,1985
7/20/2020,1079003,11409,233,0,89497,897,72,11344,4264
7/21/2020,1090501,11498,187,0,90440,943,110,11463,4453
7/22/2020,1101155,10654,206,0,91351,911,109,10609,4334
7/23/2020,1111657,10502,182,0,92121,770,95,10455,5268
7/24/2020,1121293,9636,189,0,92746,625,52,9601,3951
7/25/2020,1127980,6687,131,0,92849,103,5,6655,2898
7/26/2020,1131160,3180,70,0,92889,40,4,3161,1608
7/27/2020,1133650,2490,46,0,93124,235,17,2478,1583
7/28/2020,1133674,24,1,0,93124,0,0,23,13
