Date,Molecular Total,Molecular New,Molecular Positive New,Molecular Missing,Serology Total,Serology New,Serology Positive New,First Molecular Test per person,Repeat Molecular Tests
5/12/2020,425778,13383,1458,,25640,1853,148,13162,4194
5/13/2020,439861,14083,1330,,27352,1712,178,13897,4030
5/14/2020,453411,13550,1323,,28958,1606,165,13315,4077
5/15/2020,467257,13846,1111,,30554,1596,142,13644,4125
5/16/2020,474412,7155,654,,31084,530,51,7031,2297
5/17/2020,478741,4329,372,115,31440,356,54,4268,1584
5/18/2020,492220,13479,1326,1,33030,1590,137,13246,4296
5/19/2020,504701,12481,1094,0,34707,1677,164,12319,4378
5/20/2020,517620,12919,1031,0,36532,1825,149,12693,4225
5/21/2020,529561,11941,993,0,38163,1631,191,11746,4263
5/22/2020,540681,11120,875,0,39762,1599,158,10936,3856
5/23/2020,545673,4992,393,0,40175,413,41,4919,1792
5/24/2020,549777,4104,304,0,40483,308,41,4028,1515
5/25/2020,552900,3123,200,0,40809,326,49,3082,1476
5/26/2020,564211,11311,886,0,42288,1479,129,11145,4296
5/27/2020,574495,10284,712,0,43707,1419,153,10140,3800
5/28/2020,583964,9469,654,0,44969,1262,176,9329,3521
5/29/2020,594114,10150,535,0,46256,1287,138,10021,3438
5/30/2020,599927,5813,275,0,46515,259,34,5769,1782
5/31/2020,603654,3727,164,0,46697,182,37,3684,1382
6/1/2020,613223,9569,517,0,47812,1115,164,9439,3446
6/2/2020,622732,9509,451,0,48878,1066,88,9411,3661
6/3/2020,632321,9589,476,0,49986,1108,126,9459,3587
6/4/2020,641003,8682,396,0,51007,1021,91,8589,3433
6/5/2020,649570,8567,344,0,52189,1182,149,8475,3050
6/6/2020,654165,4595,150,0,52466,277,32,4573,1685
6/7/2020,657716,3551,151,0,52637,171,24,3503,1447
6/8/2020,668484,10768,365,0,53609,972,101,10698,3231
6/9/2020,679500,11016,351,0,54738,1129,109,10905,3312
6/10/2020,689744,10244,256,0,55897,1159,135,10183,3135
6/11/2020,700076,10332,230,0,57080,1183,105,10267,2737
6/12/2020,710157,10081,251,0,58264,1184,82,10010,2895
6/13/2020,714997,4840,98,0,58478,214,21,4815,1651
6/14/2020,718757,3760,78,0,58648,170,25,3735,1337
6/15/2020,729055,10298,244,0,59758,1110,99,10226,3363
6/16/2020,739104,10049,204,0,60915,1157,83,9991,3241
6/17/2020,753007,13903,248,0,62071,1156,90,13851,3307
6/18/2020,763909,10902,169,0,63345,1274,79,10852,2599
6/19/2020,770294,6385,129,0,64345,1000,61,6348,2100
6/20/2020,773902,3608,54,0,64556,211,11,3598,1395
6/21/2020,775313,1411,36,0,64591,35,4,1399,640
6/22/2020,775322,9,1,0,64592,1,0,9,16
