Date,Molecular Total,Molecular New,Molecular Positive New,Molecular Missing,Serology Total,Serology New,Serology Positive New,First Molecular Test per person,Repeat Molecular Tests
5/12/2020,424707,13355,1460,,25635,1853,148,13124,4238
5/13/2020,438752,14045,1326,,27347,1712,178,13846,4082
5/14/2020,452253,13501,1321,,28953,1606,165,13265,4125
5/15/2020,466075,13822,1110,,30548,1595,141,13613,4154
5/16/2020,473213,7138,655,,31078,530,51,7007,2323
5/17/2020,477522,4309,367,115,31434,356,54,4245,1606
5/18/2020,490956,13434,1323,1,33023,1589,137,13201,4338
5/19/2020,503403,12447,1088,0,34700,1677,164,12289,4409
5/20/2020,516302,12899,1026,0,36524,1824,149,12669,4251
5/21/2020,528197,11895,991,0,38155,1631,191,11701,4308
5/22/2020,539272,11075,875,0,39755,1600,158,10891,3898
5/23/2020,544253,4981,393,0,40168,413,41,4908,1804
5/24/2020,548344,4091,303,0,40475,307,41,4019,1522
5/25/2020,551462,3118,200,0,40801,326,49,3078,1479
5/26/2020,562742,11280,883,0,42278,1477,129,11119,4323
5/27/2020,572980,10238,710,0,43695,1417,152,10099,3847
5/28/2020,582425,9445,652,0,44958,1263,176,9305,3556
5/29/2020,592550,10125,532,0,46246,1288,138,9996,3465
5/30/2020,598352,5802,274,0,46504,258,34,5758,1796
5/31/2020,602069,3717,163,0,46687,183,38,3673,1392
6/1/2020,611609,9540,514,0,47801,1114,164,9421,3474
6/2/2020,621094,9485,447,0,48866,1065,88,9383,3692
6/3/2020,630698,9604,469,0,49976,1110,126,9472,3642
6/4/2020,639338,8640,391,0,50995,1019,90,8544,3482
6/5/2020,647878,8540,343,0,52177,1182,149,8459,3068
6/6/2020,652464,4586,149,0,52457,280,33,4571,1692
6/7/2020,656012,3548,151,0,52628,171,24,3503,1454
6/8/2020,666746,10734,359,0,53602,974,100,10673,3266
6/9/2020,677821,11075,351,0,54734,1132,109,10973,3380
6/10/2020,688170,10349,261,0,55894,1160,135,10290,3173
6/11/2020,698541,10371,229,0,57081,1187,104,10312,2789
6/12/2020,708694,10153,260,0,58270,1189,82,10087,2971
6/13/2020,713545,4851,98,0,58488,218,21,4829,1662
6/14/2020,717307,3762,76,0,58660,172,25,3739,1350
6/15/2020,728180,10873,236,0,59790,1130,100,10811,3408
6/16/2020,738708,10528,200,0,60959,1169,83,10475,3306
6/17/2020,753243,14535,254,0,62145,1186,102,14482,3425
6/18/2020,767509,14266,242,0,63471,1326,82,14211,3163
6/19/2020,776480,8971,179,0,64561,1090,74,8924,2765
6/20/2020,781960,5480,95,0,64824,263,16,5467,1846
6/21/2020,785853,3893,79,0,64964,140,16,3880,1346
6/22/2020,796029,10176,230,0,66027,1063,83,10126,3513
6/23/2020,806691,10662,186,0,67268,1241,122,10624,3534
6/24/2020,817449,10758,211,0,68545,1277,92,10703,3334
6/25/2020,827045,9596,204,0,69698,1153,100,9545,3089
6/26/2020,837316,10271,204,0,70895,1197,91,10246,3002
6/27/2020,843441,6125,134,0,71132,237,15,6099,1815
6/28/2020,848166,4725,70,0,71348,216,18,4715,1609
6/29/2020,860392,12226,202,0,72443,1095,93,12191,3880
6/30/2020,872715,12323,211,0,73632,1189,106,12263,3753
7/1/2020,883388,10673,217,0,74680,1048,92,10638,3539
7/2/2020,892208,8820,202,0,75687,1007,89,8782,3133
7/3/2020,896347,4139,63,0,76115,428,55,4124,1890
7/4/2020,898842,2495,52,0,76218,103,7,2484,1205
7/5/2020,902474,3632,70,0,76335,117,24,3614,1602
7/6/2020,910557,8083,141,0,77165,830,81,8046,3387
7/7/2020,917074,6517,106,0,78016,851,80,6497,2687
7/8/2020,919985,2911,55,0,78417,401,32,2899,1859
7/9/2020,920002,17,2,0,78417,0,0,17,17
