Date,Molecular Total,Molecular New,Molecular Positive New,Molecular Missing,Serology Total,Serology New,Serology Positive New,First Molecular Test per person,Repeat Molecular Tests
5/12/2020,423688,13312,1456,,25855,1873,148,13094,4265
5/13/2020,437674,13986,1321,,27601,1746,178,13794,4128
5/14/2020,451104,13430,1316,,29232,1631,165,13214,4169
5/15/2020,464899,13795,1108,,30847,1615,141,13592,4175
5/16/2020,472012,7113,650,,31383,536,51,6987,2341
5/17/2020,476303,4291,363,115,31742,359,54,4230,1620
5/18/2020,489677,13374,1317,1,33370,1628,137,13147,4388
5/19/2020,502073,12396,1080,0,35075,1705,164,12238,4458
5/20/2020,514951,12878,1022,0,36933,1858,149,12647,4287
5/21/2020,526752,11801,978,0,38633,1700,193,11607,4400
5/22/2020,537787,11035,866,0,40271,1638,158,10854,3932
5/23/2020,542756,4969,390,0,40689,418,41,4897,1811
5/24/2020,546839,4083,301,0,41001,312,41,4012,1529
5/25/2020,549945,3106,198,0,41329,328,49,3071,1485
5/26/2020,561188,11243,867,0,42842,1513,130,11085,4353
5/27/2020,571394,10206,694,0,44278,1436,152,10076,3867
5/28/2020,580817,9423,646,0,45566,1288,176,9288,3578
5/29/2020,590914,10097,533,0,46884,1318,138,9975,3502
5/30/2020,596708,5794,270,0,47143,259,34,5747,1806
5/31/2020,600417,3709,162,0,47328,185,38,3664,1398
6/1/2020,609932,9515,508,0,48466,1138,164,9399,3492
6/2/2020,619405,9473,447,0,49563,1097,88,9372,3703
6/3/2020,628973,9568,462,0,50726,1163,129,9425,3686
6/4/2020,637586,8613,383,0,51786,1060,90,8514,3512
6/5/2020,646106,8520,339,0,52989,1203,149,8443,3081
6/6/2020,650686,4580,149,0,53276,287,33,4564,1700
6/7/2020,654244,3558,151,0,53449,173,24,3514,1461
6/8/2020,664953,10709,355,0,54454,1005,100,10654,3288
6/9/2020,675991,11038,345,0,55618,1164,109,10936,3418
6/10/2020,686303,10312,257,0,56809,1191,136,10263,3197
6/11/2020,696656,10353,229,0,58036,1227,105,10300,2799
6/12/2020,706780,10124,257,0,59270,1234,85,10063,2997
6/13/2020,711621,4841,98,0,59496,226,21,4820,1670
6/14/2020,715377,3756,77,0,59669,173,25,3734,1355
6/15/2020,726227,10850,235,0,60837,1168,114,10795,3427
6/16/2020,736729,10502,200,0,62030,1193,86,10454,3326
6/17/2020,751264,14535,248,0,63252,1222,116,14501,3433
6/18/2020,765502,14238,242,0,64614,1362,90,14190,3181
6/19/2020,774447,8945,176,0,65738,1124,84,8904,2782
6/20/2020,779920,5473,93,0,66002,264,16,5461,1852
6/21/2020,783806,3886,79,0,66143,141,16,3875,1352
6/22/2020,793992,10186,229,0,67245,1102,97,10140,3561
6/23/2020,804633,10641,188,0,68531,1286,129,10612,3554
6/24/2020,815374,10741,211,0,69843,1312,99,10694,3387
6/25/2020,824965,9591,206,0,71039,1196,108,9548,3116
6/26/2020,835217,10252,200,0,72281,1242,104,10242,3025
6/27/2020,841340,6123,135,0,72521,240,18,6098,1825
6/28/2020,846050,4710,69,0,72739,218,19,4708,1615
6/29/2020,858345,12295,201,0,73863,1124,100,12273,3924
6/30/2020,870787,12442,217,0,75082,1219,111,12385,3787
7/1/2020,881726,10939,219,0,76174,1092,102,10914,3641
7/2/2020,892042,10316,224,0,77277,1103,119,10299,3630
7/3/2020,898139,6097,98,0,77704,427,61,6086,2301
7/4/2020,901111,2972,62,0,77819,115,9,2962,1316
7/5/2020,905992,4881,101,0,77937,118,23,4864,1869
7/6/2020,918648,12656,241,0,78844,907,94,12608,4464
7/7/2020,933582,14934,240,0,79899,1055,115,14883,4824
7/8/2020,947970,14388,215,0,80834,935,87,14353,5138
7/9/2020,960802,12832,250,0,81789,955,115,12770,4901
7/10/2020,973876,13074,225,0,82920,1131,141,13043,5035
7/11/2020,981334,7458,115,0,83201,281,33,7435,2676
7/12/2020,986424,5090,91,0,83381,180,32,5073,1871
7/13/2020,1001091,14667,261,0,84419,1038,114,14609,5146
7/14/2020,1015842,14751,220,0,85387,968,89,14708,5655
7/15/2020,1030449,14607,249,0,86299,912,103,14569,5473
7/16/2020,1041899,11450,209,0,87201,902,106,11372,4674
7/17/2020,1052858,10959,181,0,88156,955,141,10909,4562
7/18/2020,1060269,7411,117,0,88432,276,61,7382,2685
7/19/2020,1065458,5189,63,0,88546,114,23,5177,1969
7/20/2020,1076336,10878,222,0,89433,887,68,10819,4184
7/21/2020,1086994,10658,175,0,90306,873,60,10626,4240
7/22/2020,1095843,8849,163,0,91106,800,48,8819,3575
7/23/2020,1101279,5436,122,0,91649,543,49,5406,3412
7/24/2020,1103695,2416,36,0,91756,107,13,2404,1534
7/25/2020,1103722,27,0,0,91756,0,0,27,15
