Date,Molecular Total,Molecular New,Molecular Positive New,Molecular Missing,Serology Total,Serology New,Serology Positive New,First Molecular Test per person,Repeat Molecular Tests
5/12/2020,424098,13332,1456,,25634,1853,148,13109,4252
5/13/2020,438103,14005,1321,,27346,1712,178,13812,4111
5/14/2020,451553,13450,1316,,28952,1606,165,13229,4157
5/15/2020,465357,13804,1109,,30544,1592,141,13599,4170
5/16/2020,472477,7120,651,,31074,530,51,6992,2338
5/17/2020,476772,4295,364,115,31429,355,54,4232,1619
5/18/2020,490159,13387,1317,1,33018,1589,137,13157,4382
5/19/2020,502568,12409,1080,0,34695,1677,164,12248,4449
5/20/2020,515441,12873,1022,0,36523,1828,149,12636,4282
5/21/2020,527284,11843,978,0,38183,1660,193,11643,4364
5/22/2020,538327,11043,866,0,39785,1602,158,10860,3927
5/23/2020,543299,4972,390,0,40198,413,41,4900,1811
5/24/2020,547384,4085,301,0,40505,307,41,4013,1528
5/25/2020,550494,3110,198,0,40831,326,49,3073,1484
5/26/2020,561746,11252,867,0,42313,1482,130,11094,4346
5/27/2020,571961,10215,694,0,43730,1417,152,10081,3864
5/28/2020,581389,9428,646,0,44993,1263,176,9292,3576
5/29/2020,591497,10108,533,0,46281,1288,138,9981,3497
5/30/2020,597295,5798,271,0,46539,258,34,5753,1800
5/31/2020,601006,3711,162,0,46722,183,38,3671,1392
6/1/2020,610528,9522,509,0,47838,1116,164,9403,3491
6/2/2020,620003,9475,447,0,48904,1066,88,9376,3699
6/3/2020,629592,9589,462,0,50038,1134,129,9455,3658
6/4/2020,638214,8622,384,0,51062,1024,90,8527,3500
6/5/2020,646743,8529,341,0,52244,1182,149,8450,3079
6/6/2020,651325,4582,149,0,52524,280,33,4566,1697
6/7/2020,654885,3560,151,0,52695,171,24,3515,1460
6/8/2020,665596,10711,356,0,53670,975,100,10654,3283
6/9/2020,676644,11048,345,0,54804,1134,109,10946,3406
6/10/2020,686970,10326,257,0,55966,1162,136,10269,3192
6/11/2020,697328,10358,229,0,57154,1188,105,10302,2797
6/12/2020,707454,10126,257,0,58360,1206,85,10066,2990
6/13/2020,712298,4844,98,0,58578,218,21,4823,1667
6/14/2020,716057,3759,76,0,58750,172,25,3736,1352
6/15/2020,726914,10857,235,0,59893,1143,114,10799,3422
6/16/2020,737422,10508,199,0,61064,1171,87,10462,3317
6/17/2020,751935,14513,248,0,62259,1195,116,14474,3429
6/18/2020,766180,14245,242,0,63600,1341,90,14193,3178
6/19/2020,775133,8953,176,0,64700,1100,84,8910,2777
6/20/2020,780606,5473,94,0,64964,264,16,5461,1851
6/21/2020,784493,3887,78,0,65105,141,16,3875,1351
6/22/2020,794679,10186,229,0,66183,1078,98,10140,3526
6/23/2020,805331,10652,187,0,67436,1253,129,10618,3545
6/24/2020,816080,10749,211,0,68724,1288,99,10699,3349
6/25/2020,825673,9593,206,0,69886,1162,107,9548,3114
6/26/2020,835930,10257,200,0,71098,1212,105,10243,3021
6/27/2020,842053,6123,135,0,71337,239,18,6098,1823
6/28/2020,846769,4716,69,0,71554,217,19,4712,1611
6/29/2020,859062,12293,200,0,72660,1106,100,12265,3893
6/30/2020,871508,12446,216,0,73859,1199,111,12387,3776
7/1/2020,882426,10918,217,0,74931,1072,103,10890,3604
7/2/2020,892739,10313,224,0,76020,1089,119,10286,3617
7/3/2020,898823,6084,98,0,76448,428,61,6071,2292
7/4/2020,901776,2953,62,0,76562,114,9,2943,1315
7/5/2020,906552,4776,101,0,76679,117,23,4758,1847
7/6/2020,919041,12489,240,0,77575,896,94,12437,4385
7/7/2020,933819,14778,239,0,78621,1046,121,14730,4752
7/8/2020,947859,14040,217,0,79537,916,90,13999,4967
7/9/2020,959658,11799,231,0,80487,950,116,11740,4565
7/10/2020,970835,11177,195,0,81610,1123,143,11144,4445
7/11/2020,976823,5988,82,0,81893,283,33,5969,2251
7/12/2020,980641,3818,69,0,82075,182,32,3805,1594
7/13/2020,992116,11475,184,0,83082,1007,113,11427,4257
7/14/2020,1003794,11678,165,0,83916,834,64,11653,4800
7/15/2020,1015125,11331,204,0,84768,852,101,11299,4725
7/16/2020,1024390,9265,176,0,85540,772,89,9209,4057
7/17/2020,1030804,6414,109,0,86142,602,56,6388,2891
7/18/2020,1033868,3064,49,0,86165,23,1,3050,1253
7/19/2020,1033883,15,0,0,86165,0,0,15,9
