Date,Molecular Total,Molecular New,Molecular Positive New,Molecular Missing,Serology Total,Serology New,Serology Positive New,First Molecular Test per person,Repeat Molecular Tests
5/12/2020,424609,13353,1459,,25634,1853,148,13123,4238
5/13/2020,438650,14041,1326,,27346,1712,178,13844,4084
5/14/2020,452145,13495,1321,,28952,1606,165,13263,4127
5/15/2020,465965,13820,1110,,30547,1595,141,13611,4156
5/16/2020,473103,7138,655,,31077,530,51,7007,2323
5/17/2020,477412,4309,367,115,31433,356,54,4245,1606
5/18/2020,490842,13430,1323,1,33022,1589,137,13192,4347
5/19/2020,503285,12443,1088,0,34699,1677,164,12278,4420
5/20/2020,516183,12898,1026,0,36523,1824,149,12663,4257
5/21/2020,528073,11890,990,0,38154,1631,191,11683,4325
5/22/2020,539145,11072,875,0,39754,1600,158,10887,3902
5/23/2020,544125,4980,393,0,40167,413,41,4908,1804
5/24/2020,548214,4089,303,0,40474,307,41,4017,1524
5/25/2020,551332,3118,200,0,40800,326,49,3078,1479
5/26/2020,562610,11278,883,0,42277,1477,129,11118,4324
5/27/2020,572848,10238,710,0,43694,1417,152,10099,3847
5/28/2020,582293,9445,652,0,44957,1263,176,9305,3557
5/29/2020,592417,10124,532,0,46245,1288,138,9996,3466
5/30/2020,598219,5802,274,0,46503,258,34,5758,1796
5/31/2020,601936,3717,163,0,46686,183,38,3673,1392
6/1/2020,611472,9536,514,0,47800,1114,164,9418,3478
6/2/2020,620954,9482,447,0,48865,1065,88,9382,3693
6/3/2020,630558,9604,469,0,49975,1110,126,9472,3643
6/4/2020,639198,8640,391,0,50994,1019,90,8544,3482
6/5/2020,647739,8541,343,0,52176,1182,149,8460,3068
6/6/2020,652325,4586,149,0,52456,280,33,4571,1692
6/7/2020,655884,3559,151,0,52627,171,24,3514,1459
6/8/2020,666614,10730,359,0,53601,974,100,10671,3267
6/9/2020,677681,11067,349,0,54733,1132,109,10964,3388
6/10/2020,688027,10346,260,0,55894,1161,136,10288,3174
6/11/2020,698393,10366,229,0,57082,1188,105,10307,2793
6/12/2020,708541,10148,260,0,58271,1189,82,10083,2974
6/13/2020,713388,4847,98,0,58489,218,21,4825,1666
6/14/2020,717150,3762,76,0,58661,172,25,3739,1351
6/15/2020,728019,10869,235,0,59792,1131,100,10808,3410
6/16/2020,738545,10526,200,0,60961,1169,83,10473,3307
6/17/2020,753075,14530,249,0,62147,1186,102,14479,3423
6/18/2020,767335,14260,242,0,63478,1331,81,14206,3165
6/19/2020,776303,8968,177,0,64569,1091,74,8921,2766
6/20/2020,781782,5479,94,0,64832,263,16,5466,1846
6/21/2020,785674,3892,78,0,64972,140,16,3880,1346
6/22/2020,795864,10190,230,0,66035,1063,83,10143,3514
6/23/2020,806528,10664,186,0,67276,1241,122,10626,3534
6/24/2020,817284,10756,211,0,68553,1277,92,10702,3338
6/25/2020,826880,9596,205,0,69705,1152,100,9546,3088
6/26/2020,837149,10269,203,0,70903,1198,91,10246,3003
6/27/2020,843278,6129,135,0,71140,237,15,6103,1816
6/28/2020,848001,4723,69,0,71356,216,18,4713,1608
6/29/2020,860287,12286,199,0,72451,1095,93,12252,3884
6/30/2020,872692,12405,212,0,73642,1191,106,12345,3760
7/1/2020,883516,10824,216,0,74692,1050,93,10795,3580
7/2/2020,893610,10094,223,0,75705,1013,92,10064,3461
7/3/2020,898396,4786,73,0,76134,429,55,4772,2027
7/4/2020,901120,2724,58,0,76244,110,7,2714,1247
7/5/2020,904823,3703,75,0,76362,118,24,3684,1625
7/6/2020,913988,9165,156,0,77227,865,85,9119,3531
7/7/2020,924343,10355,147,0,78230,1003,112,10318,3668
7/8/2020,932364,8021,142,0,79038,808,78,7996,3571
7/9/2020,937532,5168,108,0,79696,658,52,5150,2664
7/10/2020,940379,2847,50,0,80061,365,36,2842,1627
7/11/2020,940393,14,0,0,80061,0,0,14,13
