Date,Molecular Total,Molecular New,Molecular Positive New,Molecular Missing,Serology Total,Serology New,Serology Positive New,First Molecular Test per person,Repeat Molecular Tests
5/12/2020,424561,13352,1459,,25634,1853,148,13123,4238
5/13/2020,438601,14040,1326,,27346,1712,178,13844,4084
5/14/2020,452093,13492,1321,,28952,1606,165,13262,4127
5/15/2020,465913,13820,1110,,30547,1595,141,13611,4156
5/16/2020,473049,7136,655,,31077,530,51,7005,2325
5/17/2020,477358,4309,367,115,31433,356,54,4245,1606
5/18/2020,490785,13427,1323,1,33022,1589,137,13191,4348
5/19/2020,503226,12441,1088,0,34699,1677,164,12277,4421
5/20/2020,516124,12898,1026,0,36523,1824,149,12663,4257
5/21/2020,528014,11890,990,0,38154,1631,191,11683,4325
5/22/2020,539086,11072,875,0,39754,1600,158,10887,3902
5/23/2020,544065,4979,393,0,40167,413,41,4908,1804
5/24/2020,548154,4089,303,0,40474,307,41,4017,1524
5/25/2020,551272,3118,200,0,40800,326,49,3078,1479
5/26/2020,562549,11277,883,0,42277,1477,129,11117,4325
5/27/2020,572786,10237,710,0,43694,1417,152,10098,3848
5/28/2020,582230,9444,652,0,44957,1263,176,9305,3557
5/29/2020,592353,10123,533,0,46245,1288,138,9995,3468
5/30/2020,598154,5801,274,0,46503,258,34,5756,1798
5/31/2020,601869,3715,163,0,46686,183,38,3672,1392
6/1/2020,611404,9535,514,0,47800,1114,164,9418,3478
6/2/2020,620885,9481,447,0,48865,1065,88,9382,3693
6/3/2020,630487,9602,468,0,49975,1110,126,9467,3646
6/4/2020,639122,8635,388,0,50994,1019,90,8540,3486
6/5/2020,647662,8540,343,0,52176,1182,149,8458,3070
6/6/2020,652248,4586,149,0,52456,280,33,4569,1694
6/7/2020,655807,3559,151,0,52627,171,24,3513,1460
6/8/2020,666534,10727,357,0,53601,974,100,10666,3272
6/9/2020,677598,11064,348,0,54733,1132,109,10962,3390
6/10/2020,687944,10346,259,0,55894,1161,136,10287,3177
6/11/2020,698310,10366,229,0,57082,1188,105,10306,2794
6/12/2020,708456,10146,260,0,58271,1189,82,10081,2976
6/13/2020,713303,4847,98,0,58489,218,21,4825,1666
6/14/2020,717065,3762,76,0,58661,172,25,3739,1351
6/15/2020,727933,10868,235,0,59793,1132,100,10807,3412
6/16/2020,738459,10526,200,0,60962,1169,83,10473,3307
6/17/2020,752986,14527,249,0,62148,1186,102,14478,3424
6/18/2020,767240,14254,242,0,63479,1331,81,14200,3171
6/19/2020,776205,8965,177,0,64570,1091,74,8918,2769
6/20/2020,781683,5478,94,0,64833,263,16,5465,1847
6/21/2020,785575,3892,78,0,64973,140,16,3880,1346
6/22/2020,795762,10187,230,0,66036,1063,83,10140,3517
6/23/2020,806425,10663,187,0,67277,1241,122,10625,3536
6/24/2020,817180,10755,211,0,68554,1277,92,10701,3339
6/25/2020,826772,9592,205,0,69708,1154,100,9542,3092
6/26/2020,837040,10268,203,0,70906,1198,91,10244,3006
6/27/2020,843167,6127,135,0,71143,237,15,6101,1818
6/28/2020,847890,4723,69,0,71359,216,18,4713,1608
6/29/2020,860177,12287,199,0,72454,1095,93,12254,3886
6/30/2020,872586,12409,212,0,73645,1191,106,12349,3764
7/1/2020,883433,10847,218,0,74695,1050,93,10816,3585
7/2/2020,893665,10232,227,0,75708,1013,92,10203,3556
7/3/2020,899380,5715,88,0,76136,428,54,5700,2214
7/4/2020,902278,2898,61,0,76246,110,7,2887,1288
7/5/2020,906503,4225,90,0,76364,118,24,4206,1722
7/6/2020,916065,9562,163,0,77229,865,85,9518,3603
7/7/2020,927254,11189,149,0,78236,1007,112,11149,3717
7/8/2020,936555,9301,150,0,79052,816,78,9270,3686
7/9/2020,943386,6831,139,0,79781,729,62,6797,3071
7/10/2020,949301,5915,120,0,80538,757,66,5892,2863
7/11/2020,951498,2197,21,0,80572,34,2,2197,1011
7/12/2020,951512,14,1,0,80573,1,0,14,13
