Date,Positive Total,Positive New,Probable Total,Probable New
5/21/2020,92134,981,2879,140
5/22/2020,93003,869,2988,109
5/23/2020,93394,391,3025,37
5/24/2020,93696,302,3065,40
5/25/2020,93894,198,3122,57
5/26/2020,94766,872,3222,100
5/27/2020,95463,697,3330,108
5/28/2020,96111,648,3449,119
5/29/2020,96648,537,3542,93
5/30/2020,96920,272,3578,36
5/31/2020,97082,162,3613,35
6/1/2020,97591,509,3678,65
6/2/2020,98038,447,3729,51
6/3/2020,98502,464,3804,75
6/4/2020,98888,386,3856,52
6/5/2020,99230,342,3949,93
6/6/2020,99379,149,3980,31
6/7/2020,99530,151,4000,20
6/8/2020,99887,357,4071,71
6/9/2020,100232,345,4151,80
6/10/2020,100489,257,4252,101
6/11/2020,100718,229,4331,79
6/12/2020,100975,257,4384,53
6/13/2020,101073,98,4403,19
6/14/2020,101149,76,4430,27
6/15/2020,101384,235,4498,68
6/16/2020,101583,199,4556,58
6/17/2020,101831,248,4638,82
6/18/2020,102073,242,4701,63
6/19/2020,102249,176,4752,51
6/20/2020,102343,94,4771,19
6/21/2020,102421,78,4786,15
6/22/2020,102650,229,4846,60
6/23/2020,102837,187,4931,85
6/24/2020,103048,211,4997,66
6/25/2020,103254,206,5072,75
6/26/2020,103455,201,5142,70
6/27/2020,103590,135,5160,18
6/28/2020,103659,69,5178,18
6/29/2020,103859,200,5246,68
6/30/2020,104075,216,5336,90
7/1/2020,104293,218,5447,111
7/2/2020,104520,227,5546,99
7/3/2020,104619,99,5600,54
7/4/2020,104682,63,5613,13
7/5/2020,104782,100,5644,31
7/6/2020,105021,239,5703,59
7/7/2020,105247,226,5814,111
7/8/2020,105451,204,5890,76
7/9/2020,105635,184,5979,89
7/10/2020,105804,169,6114,135
7/11/2020,105879,75,6157,43
7/12/2020,105941,62,6185,28
7/13/2020,106086,145,6262,77
7/14/2020,106204,118,6283,21
7/15/2020,106271,67,6309,26
7/16/2020,106271,0,6310,1
