Date,Molecular Total,Molecular New,Molecular Positive New,Molecular Missing,Serology Total,Serology New,Serology Positive New,First Molecular Test per person,Repeat Molecular Tests
5/12/2020,423747,13315,1456,,25628,1853,148,13096,4261
5/13/2020,437737,13990,1321,,27340,1712,178,13799,4122
5/14/2020,451169,13432,1316,,28946,1606,165,13215,4167
5/15/2020,464967,13798,1109,,30538,1592,141,13595,4173
5/16/2020,472080,7113,650,,31068,530,51,6987,2340
5/17/2020,476371,4291,363,115,31424,356,54,4230,1620
5/18/2020,489747,13376,1317,1,33013,1589,137,13149,4386
5/19/2020,502143,12396,1080,0,34690,1677,164,12238,4456
5/20/2020,515006,12863,1022,0,36516,1826,149,12631,4285
5/21/2020,526838,11832,978,0,38176,1660,193,11636,4368
5/22/2020,537873,11035,866,0,39778,1602,158,10853,3932
5/23/2020,542842,4969,390,0,40192,414,41,4897,1811
5/24/2020,546926,4084,301,0,40499,307,41,4013,1527
5/25/2020,550033,3107,198,0,40825,326,49,3071,1485
5/26/2020,561275,11242,867,0,42308,1483,130,11084,4353
5/27/2020,571483,10208,694,0,43725,1417,152,10075,3867
5/28/2020,580907,9424,646,0,44990,1265,176,9289,3577
5/29/2020,591007,10100,533,0,46278,1288,138,9977,3500
5/30/2020,596801,5794,270,0,46536,258,34,5750,1803
5/31/2020,600510,3709,162,0,46719,183,38,3669,1393
6/1/2020,610027,9517,509,0,47835,1116,164,9401,3490
6/2/2020,619500,9473,447,0,48901,1066,88,9374,3701
6/3/2020,629071,9571,462,0,50037,1136,129,9438,3673
6/4/2020,637685,8614,383,0,51062,1025,90,8516,3510
6/5/2020,646206,8521,340,0,52244,1182,149,8443,3081
6/6/2020,650785,4579,149,0,52524,280,33,4563,1700
6/7/2020,654343,3558,151,0,52695,171,24,3514,1461
6/8/2020,665051,10708,355,0,53670,975,100,10653,3287
6/9/2020,676089,11038,345,0,54804,1134,109,10936,3416
6/10/2020,686403,10314,257,0,55966,1162,136,10263,3196
6/11/2020,696756,10353,229,0,57155,1189,105,10299,2799
6/12/2020,706878,10122,257,0,58361,1206,85,10060,2997
6/13/2020,711720,4842,98,0,58579,218,21,4821,1669
6/14/2020,715476,3756,76,0,58751,172,25,3734,1354
6/15/2020,726329,10853,235,0,59893,1142,114,10797,3425
6/16/2020,736832,10503,200,0,61063,1170,86,10455,3325
6/17/2020,751340,14508,248,0,62257,1194,116,14472,3431
6/18/2020,765578,14238,242,0,63597,1340,90,14190,3180
6/19/2020,774528,8950,176,0,64697,1100,84,8907,2779
6/20/2020,780000,5472,93,0,64960,263,16,5460,1852
6/21/2020,783885,3885,78,0,65100,140,16,3874,1352
6/22/2020,794064,10179,229,0,66176,1076,97,10135,3530
6/23/2020,804706,10642,188,0,67427,1251,129,10612,3552
6/24/2020,815445,10739,211,0,68714,1287,99,10692,3356
6/25/2020,825036,9591,206,0,69876,1162,108,9548,3115
6/26/2020,835286,10250,200,0,71085,1209,104,10240,3022
6/27/2020,841408,6122,135,0,71324,239,18,6097,1824
6/28/2020,846119,4711,69,0,71541,217,19,4709,1613
6/29/2020,858406,12287,201,0,72646,1105,100,12263,3896
6/30/2020,870846,12440,217,0,73843,1197,111,12383,3783
7/1/2020,881778,10932,219,0,74914,1071,102,10907,3610
7/2/2020,892097,10319,224,0,75998,1084,119,10303,3625
7/3/2020,898196,6099,98,0,76423,425,61,6087,2296
7/4/2020,901165,2969,62,0,76536,113,9,2959,1316
7/5/2020,906041,4876,101,0,76653,117,23,4859,1867
7/6/2020,918697,12656,241,0,77540,887,94,12608,4433
7/7/2020,933630,14933,240,0,78574,1034,115,14882,4819
7/8/2020,948014,14384,215,0,79477,903,87,14348,5104
7/9/2020,960719,12705,250,0,80411,934,115,12643,4894
7/10/2020,973761,13042,224,0,81527,1116,141,13010,5023
7/11/2020,981191,7430,114,0,81805,278,33,7407,2675
7/12/2020,986256,5065,90,0,81985,180,32,5048,1870
7/13/2020,1000879,14623,259,0,83010,1025,114,14564,5084
7/14/2020,1015382,14503,217,0,83957,947,89,14459,5615
7/15/2020,1029782,14400,243,0,84836,879,103,14358,5424
7/16/2020,1041023,11241,207,0,85699,863,105,11163,4638
7/17/2020,1051458,10435,174,0,86628,929,140,10390,4401
7/18/2020,1058667,7209,107,0,86904,276,61,7181,2644
7/19/2020,1063722,5055,62,0,87015,111,23,5042,1944
7/20/2020,1073514,9792,211,0,87878,863,63,9737,4028
7/21/2020,1082868,9354,155,0,88714,836,48,9320,3877
7/22/2020,1089476,6608,128,0,89343,629,39,6588,2975
7/23/2020,1092377,2901,45,0,89569,226,21,2887,2320
7/24/2020,1092392,15,0,0,89569,0,0,15,13
