Date,Positive Total,Positive New,Probable Total,Probable New
5/21/2020,92090,978,2893,140
5/22/2020,92956,866,3003,110
5/23/2020,93346,390,3041,38
5/24/2020,93647,301,3081,40
5/25/2020,93845,198,3139,58
5/26/2020,94712,867,3239,100
5/27/2020,95406,694,3346,107
5/28/2020,96052,646,3465,119
5/29/2020,96585,533,3559,94
5/30/2020,96855,270,3596,37
5/31/2020,97017,162,3631,35
6/1/2020,97525,508,3696,65
6/2/2020,97972,447,3747,51
6/3/2020,98434,462,3823,76
6/4/2020,98817,383,3875,52
6/5/2020,99156,339,3967,92
6/6/2020,99305,149,3999,32
6/7/2020,99456,151,4019,20
6/8/2020,99811,355,4090,71
6/9/2020,100156,345,4170,80
6/10/2020,100413,257,4272,102
6/11/2020,100642,229,4351,79
6/12/2020,100899,257,4403,52
6/13/2020,100997,98,4422,19
6/14/2020,101074,77,4449,27
6/15/2020,101309,235,4525,76
6/16/2020,101509,200,4585,60
6/17/2020,101757,248,4673,88
6/18/2020,101999,242,4743,70
6/19/2020,102175,176,4800,57
6/20/2020,102268,93,4820,20
6/21/2020,102347,79,4835,15
6/22/2020,102576,229,4903,68
6/23/2020,102765,189,4990,87
6/24/2020,102976,211,5058,68
6/25/2020,103182,206,5137,79
6/26/2020,103382,200,5214,77
6/27/2020,103516,134,5234,20
6/28/2020,103586,70,5254,20
6/29/2020,103788,202,5323,69
6/30/2020,104005,217,5420,97
7/1/2020,104223,218,5530,110
7/2/2020,104447,224,5632,102
7/3/2020,104545,98,5690,58
7/4/2020,104607,62,5705,15
7/5/2020,104708,101,5739,34
7/6/2020,104949,241,5805,66
7/7/2020,105189,240,5909,104
7/8/2020,105404,215,5987,78
7/9/2020,105656,252,6081,94
7/10/2020,105884,228,6215,134
7/11/2020,106001,117,6257,42
7/12/2020,106090,89,6298,41
7/13/2020,106355,265,6412,114
7/14/2020,106582,227,6485,73
7/15/2020,106880,298,6576,91
7/16/2020,107112,232,6668,92
7/17/2020,107311,199,6787,119
7/18/2020,107431,120,6857,70
7/19/2020,107495,64,6903,46
7/20/2020,107728,233,6972,69
7/21/2020,107915,187,7089,117
7/22/2020,108121,206,7190,101
7/23/2020,108303,182,7312,122
7/24/2020,108492,189,7361,49
7/25/2020,108623,131,7379,18
7/26/2020,108693,70,7408,29
7/27/2020,108739,46,7442,34
7/28/2020,108740,1,7442,0
