Date,Positive Total,Positive New,Probable Total,Probable New
5/21/2020,92086,978,2889,140
5/22/2020,92952,866,2999,110
5/23/2020,93342,390,3036,37
5/24/2020,93643,301,3075,39
5/25/2020,93841,198,3133,58
5/26/2020,94708,867,3233,100
5/27/2020,95402,694,3340,107
5/28/2020,96048,646,3458,118
5/29/2020,96581,533,3551,93
5/30/2020,96851,270,3587,36
5/31/2020,97013,162,3621,34
6/1/2020,97521,508,3686,65
6/2/2020,97968,447,3737,51
6/3/2020,98430,462,3814,77
6/4/2020,98813,383,3866,52
6/5/2020,99152,339,3959,93
6/6/2020,99301,149,3991,32
6/7/2020,99452,151,4011,20
6/8/2020,99807,355,4082,71
6/9/2020,100152,345,4162,80
6/10/2020,100409,257,4264,102
6/11/2020,100638,229,4340,76
6/12/2020,100895,257,4392,52
6/13/2020,100993,98,4411,19
6/14/2020,101070,77,4438,27
6/15/2020,101305,235,4514,76
6/16/2020,101505,200,4574,60
6/17/2020,101753,248,4662,88
6/18/2020,101995,242,4732,70
6/19/2020,102171,176,4789,57
6/20/2020,102264,93,4808,19
6/21/2020,102343,79,4823,15
6/22/2020,102571,228,4891,68
6/23/2020,102760,189,4978,87
6/24/2020,102971,211,5046,68
6/25/2020,103177,206,5125,79
6/26/2020,103377,200,5202,77
6/27/2020,103511,134,5222,20
6/28/2020,103581,70,5242,20
6/29/2020,103783,202,5311,69
6/30/2020,104003,220,5408,97
7/1/2020,104221,218,5518,110
7/2/2020,104445,224,5620,102
7/3/2020,104543,98,5678,58
7/4/2020,104605,62,5692,14
7/5/2020,104706,101,5726,34
7/6/2020,104947,241,5792,66
7/7/2020,105187,240,5896,104
7/8/2020,105402,215,5975,79
7/9/2020,105654,252,6069,94
7/10/2020,105882,228,6204,135
7/11/2020,105999,117,6246,42
7/12/2020,106088,89,6287,41
7/13/2020,106355,267,6400,113
7/14/2020,106582,227,6474,74
7/15/2020,106880,298,6565,91
7/16/2020,107116,236,6656,91
7/17/2020,107325,209,6775,119
7/18/2020,107449,124,6846,71
7/19/2020,107517,68,6893,47
7/20/2020,107776,259,6963,70
7/21/2020,107994,218,7080,117
7/22/2020,108216,222,7189,109
7/23/2020,108425,209,7359,170
7/24/2020,108651,226,7450,91
7/25/2020,108786,135,7469,19
7/26/2020,108878,92,7503,34
7/27/2020,109023,145,7559,56
7/28/2020,109096,73,7587,28
7/29/2020,109096,0,7588,1
