Date,Molecular Total,Molecular New,Molecular Positive New,Molecular Missing,Serology Total,Serology New,Serology Positive New,First Molecular Test per person,Repeat Molecular Tests
5/12/2020,424008,13330,1456,,25632,1853,148,13108,4253
5/13/2020,438010,14002,1321,,27344,1712,178,13812,4111
5/14/2020,451458,13448,1316,,28950,1606,165,13228,4158
5/15/2020,465260,13802,1109,,30542,1592,141,13598,4171
5/16/2020,472379,7119,651,,31072,530,51,6992,2338
5/17/2020,476673,4294,364,115,31427,355,54,4231,1620
5/18/2020,490060,13387,1317,1,33016,1589,137,13156,4383
5/19/2020,502466,12406,1079,0,34693,1677,164,12246,4451
5/20/2020,515338,12872,1022,0,36519,1826,149,12636,4280
5/21/2020,527179,11841,978,0,38179,1660,193,11642,4365
5/22/2020,538222,11043,866,0,39781,1602,158,10860,3927
5/23/2020,543194,4972,390,0,40194,413,41,4900,1811
5/24/2020,547278,4084,301,0,40501,307,41,4013,1528
5/25/2020,550388,3110,198,0,40827,326,49,3073,1484
5/26/2020,561638,11250,867,0,42309,1482,130,11094,4346
5/27/2020,571850,10212,694,0,43726,1417,152,10080,3865
5/28/2020,581277,9427,646,0,44989,1263,176,9292,3576
5/29/2020,591384,10107,533,0,46277,1288,138,9981,3497
5/30/2020,597182,5798,271,0,46535,258,34,5753,1800
5/31/2020,600892,3710,162,0,46718,183,38,3670,1393
6/1/2020,610411,9519,509,0,47834,1116,164,9403,3491
6/2/2020,619886,9475,447,0,48900,1066,88,9376,3699
6/3/2020,629473,9587,462,0,50034,1134,129,9453,3660
6/4/2020,638093,8620,384,0,51058,1024,90,8526,3501
6/5/2020,646621,8528,341,0,52240,1182,149,8450,3079
6/6/2020,651202,4581,149,0,52520,280,33,4565,1698
6/7/2020,654761,3559,151,0,52691,171,24,3515,1460
6/8/2020,665469,10708,356,0,53666,975,100,10652,3285
6/9/2020,676512,11043,345,0,54800,1134,109,10941,3411
6/10/2020,686836,10324,257,0,55962,1162,136,10267,3194
6/11/2020,697194,10358,229,0,57150,1188,105,10302,2797
6/12/2020,707319,10125,256,0,58356,1206,85,10062,2994
6/13/2020,712163,4844,98,0,58574,218,21,4823,1667
6/14/2020,715921,3758,76,0,58746,172,25,3736,1352
6/15/2020,726775,10854,235,0,59889,1143,114,10797,3424
6/16/2020,737281,10506,199,0,61060,1171,87,10458,3319
6/17/2020,751791,14510,248,0,62255,1195,116,14473,3430
6/18/2020,766035,14244,242,0,63596,1341,90,14192,3179
6/19/2020,774988,8953,176,0,64696,1100,84,8910,2777
6/20/2020,780461,5473,94,0,64960,264,16,5461,1851
6/21/2020,784348,3887,78,0,65101,141,16,3875,1351
6/22/2020,794532,10184,229,0,66178,1077,97,10139,3527
6/23/2020,805183,10651,188,0,67432,1254,130,10619,3545
6/24/2020,815929,10746,211,0,68720,1288,99,10696,3352
6/25/2020,825520,9591,206,0,69883,1163,108,9548,3114
6/26/2020,835774,10254,200,0,71094,1211,104,10243,3021
6/27/2020,841896,6122,135,0,71333,239,18,6097,1824
6/28/2020,846610,4714,69,0,71550,217,19,4711,1611
6/29/2020,858901,12291,201,0,72656,1106,100,12264,3895
6/30/2020,871347,12446,217,0,73855,1199,111,12387,3777
7/1/2020,882272,10925,218,0,74926,1071,102,10897,3607
7/2/2020,892584,10312,224,0,76015,1089,119,10287,3619
7/3/2020,898669,6085,98,0,76442,427,61,6072,2294
7/4/2020,901623,2954,62,0,76556,114,9,2944,1315
7/5/2020,906400,4777,101,0,76673,117,23,4760,1848
7/6/2020,918912,12512,241,0,77569,896,94,12459,4394
7/7/2020,933707,14795,241,0,78612,1043,118,14746,4769
7/8/2020,947921,14214,216,0,79528,916,90,14175,5054
7/9/2020,960283,12362,249,0,80478,950,116,12301,4745
7/10/2020,972676,12393,218,0,81606,1128,143,12359,4752
7/11/2020,979726,7050,105,0,81889,283,33,7026,2542
7/12/2020,984101,4375,78,0,82073,184,32,4358,1723
7/13/2020,996288,12187,195,0,83103,1030,112,12137,4409
7/14/2020,1008505,12217,184,0,84020,917,80,12180,4921
7/15/2020,1020734,12229,223,0,84882,862,101,12194,4915
7/16/2020,1030749,10015,188,0,85686,804,107,9952,4344
7/17/2020,1039929,9180,163,0,86558,872,134,9136,3666
7/18/2020,1046363,6434,100,0,86734,176,32,6406,2447
7/19/2020,1049918,3555,42,0,86806,72,6,3547,1637
7/20/2020,1052353,2435,55,0,87006,200,11,2425,1472
7/21/2020,1052369,16,2,0,87006,0,0,16,11
