Date,Molecular Total,Molecular New,Molecular Positive New,Molecular Missing,Serology Total,Serology New,Serology Positive New,First Molecular Test per person,Repeat Molecular Tests
5/12/2020,425593,13381,1458,,25636,1853,148,13154,4202
5/13/2020,439669,14076,1328,,27348,1712,178,13888,4040
5/14/2020,453201,13532,1323,,28954,1606,165,13298,4092
5/15/2020,467044,13843,1112,,30550,1596,142,13642,4128
5/16/2020,474195,7151,654,,31080,530,51,7027,2301
5/17/2020,478522,4327,371,115,31436,356,54,4267,1585
5/18/2020,491993,13471,1324,1,33026,1590,137,13237,4305
5/19/2020,504468,12475,1090,0,34703,1677,164,12312,4383
5/20/2020,517387,12919,1030,0,36528,1825,149,12694,4227
5/21/2020,529313,11926,992,0,38159,1631,191,11732,4277
5/22/2020,540419,11106,875,0,39759,1600,158,10924,3866
5/23/2020,545411,4992,393,0,40172,413,41,4918,1794
5/24/2020,549512,4101,303,0,40480,308,41,4026,1516
5/25/2020,552634,3122,200,0,40806,326,49,3081,1477
5/26/2020,563940,11306,886,0,42284,1478,129,11139,4302
5/27/2020,574208,10268,711,0,43703,1419,153,10122,3822
5/28/2020,583664,9456,654,0,44966,1263,176,9316,3534
5/29/2020,593815,10151,534,0,46254,1288,138,10020,3443
5/30/2020,599625,5810,275,0,46513,259,34,5766,1785
5/31/2020,603350,3725,164,0,46696,183,38,3681,1385
6/1/2020,612901,9551,516,0,47811,1115,164,9428,3456
6/2/2020,622406,9505,450,0,48877,1066,88,9405,3669
6/3/2020,632037,9631,473,0,49986,1109,126,9505,3611
6/4/2020,640707,8670,394,0,51006,1020,90,8577,3445
6/5/2020,649270,8563,343,0,52188,1182,149,8472,3053
6/6/2020,653858,4588,148,0,52465,277,32,4569,1690
6/7/2020,657407,3549,151,0,52636,171,24,3502,1448
6/8/2020,668166,10759,361,0,53609,973,101,10698,3235
6/9/2020,679179,11013,350,0,54740,1131,109,10905,3320
6/10/2020,689503,10324,255,0,55899,1159,135,10263,3140
6/11/2020,699871,10368,231,0,57084,1185,105,10304,2749
6/12/2020,709989,10118,254,0,58270,1186,81,10046,2936
6/13/2020,714835,4846,98,0,58485,215,21,4822,1655
6/14/2020,718599,3764,77,0,58657,172,25,3738,1344
6/15/2020,728961,10362,245,0,59773,1116,99,10293,3371
6/16/2020,739124,10163,204,0,60934,1161,83,10104,3266
6/17/2020,753439,14315,253,0,62104,1170,99,14256,3362
6/18/2020,766823,13384,236,0,63413,1309,82,13306,3023
6/19/2020,774555,7732,160,0,64470,1057,72,7687,2470
6/20/2020,779215,4660,76,0,64728,258,15,4648,1676
6/21/2020,782596,3381,72,0,64863,135,17,3364,1236
6/22/2020,790607,8011,163,0,65704,841,75,7972,2785
6/23/2020,797536,6929,112,0,66359,655,80,6908,2493
6/24/2020,800528,2992,49,0,66753,394,35,2978,1183
6/25/2020,800541,13,0,0,66753,0,0,13,9
