Date,Molecular Total,Molecular New,Molecular Positive New,Molecular Missing,Serology Total,Serology New,Serology Positive New,First Molecular Test per person,Repeat Molecular Tests
5/12/2020,424395,13347,1458,,25635,1853,148,13120,4241
5/13/2020,438428,14033,1324,,27347,1712,178,13838,4090
5/14/2020,451906,13478,1318,,28953,1606,165,13252,4136
5/15/2020,465717,13811,1109,,30546,1593,141,13601,4165
5/16/2020,472851,7134,655,,31076,530,51,7004,2326
5/17/2020,477155,4304,365,115,31432,356,54,4241,1610
5/18/2020,490571,13416,1321,1,33021,1589,137,13182,4357
5/19/2020,503001,12430,1084,0,34698,1677,164,12268,4429
5/20/2020,515887,12886,1024,0,36522,1824,149,12650,4268
5/21/2020,527760,11873,985,0,38153,1631,191,11667,4339
5/22/2020,538817,11057,871,0,39753,1600,158,10872,3914
5/23/2020,543795,4978,392,0,40166,413,41,4905,1807
5/24/2020,547882,4087,302,0,40473,307,41,4014,1527
5/25/2020,550998,3116,198,0,40799,326,49,3077,1480
5/26/2020,562264,11266,875,0,42276,1477,129,11107,4333
5/27/2020,572487,10223,699,0,43693,1417,152,10087,3856
5/28/2020,581925,9438,652,0,44956,1263,176,9300,3569
5/29/2020,592046,10121,538,0,46244,1288,138,9993,3483
5/30/2020,597846,5800,273,0,46502,258,34,5755,1799
5/31/2020,601560,3714,163,0,46685,183,38,3672,1392
6/1/2020,611092,9532,511,0,47800,1115,164,9413,3482
6/2/2020,620571,9479,447,0,48865,1065,88,9381,3692
6/3/2020,630169,9598,465,0,49975,1110,126,9464,3648
6/4/2020,638801,8632,387,0,50994,1019,90,8538,3488
6/5/2020,647338,8537,342,0,52176,1182,149,8456,3073
6/6/2020,651922,4584,149,0,52456,280,33,4568,1695
6/7/2020,655482,3560,151,0,52627,171,24,3514,1460
6/8/2020,666202,10720,357,0,53601,974,100,10661,3276
6/9/2020,677262,11060,347,0,54734,1133,109,10959,3392
6/10/2020,687602,10340,258,0,55895,1161,136,10283,3180
6/11/2020,697968,10366,229,0,57083,1188,105,10306,2794
6/12/2020,708108,10140,259,0,58272,1189,82,10078,2979
6/13/2020,712953,4845,98,0,58490,218,21,4824,1665
6/14/2020,716713,3760,76,0,58662,172,25,3737,1351
6/15/2020,727576,10863,235,0,59795,1133,101,10804,3416
6/16/2020,738098,10522,200,0,60964,1169,83,10470,3311
6/17/2020,752621,14523,248,0,62150,1186,102,14478,3425
6/18/2020,766871,14250,242,0,63482,1332,82,14199,3172
6/19/2020,775831,8960,176,0,64573,1091,74,8914,2772
6/20/2020,781308,5477,94,0,64836,263,16,5465,1847
6/21/2020,785198,3890,78,0,64976,140,16,3878,1348
6/22/2020,795391,10193,230,0,66039,1063,83,10148,3516
6/23/2020,806050,10659,187,0,67280,1241,122,10623,3539
6/24/2020,816806,10756,211,0,68557,1277,92,10704,3344
6/25/2020,826409,9603,206,0,69711,1154,100,9554,3108
6/26/2020,836678,10269,203,0,70909,1198,91,10253,3012
6/27/2020,842806,6128,135,0,71146,237,15,6102,1819
6/28/2020,847527,4721,69,0,71362,216,18,4714,1609
6/29/2020,859828,12301,200,0,72464,1102,95,12270,3888
6/30/2020,872279,12451,215,0,73659,1195,106,12391,3771
7/1/2020,883200,10921,218,0,74723,1064,95,10892,3597
7/2/2020,893506,10306,227,0,75802,1079,112,10277,3608
7/3/2020,899575,6069,99,0,76230,428,53,6054,2284
7/4/2020,902526,2951,63,0,76343,113,8,2939,1310
7/5/2020,907293,4767,99,0,76460,117,23,4749,1842
7/6/2020,919669,12376,238,0,77333,873,86,12319,4301
7/7/2020,933905,14236,224,0,78358,1025,111,14186,4531
7/8/2020,945451,11546,186,0,79244,886,80,11508,4281
7/9/2020,954420,8969,173,0,80144,900,114,8916,3678
7/10/2020,963505,9085,163,0,81138,994,127,9052,3809
7/11/2020,969210,5705,76,0,81349,211,33,5688,2180
7/12/2020,972641,3431,61,0,81475,126,23,3420,1487
7/13/2020,979374,6733,116,0,82205,730,55,6717,2959
7/14/2020,982475,3101,53,0,82409,204,14,3092,1579
7/15/2020,982494,19,0,0,82409,0,0,19,8
