Date,Positive Total,Positive New,Probable Total,Probable New
5/21/2020,92093,978,2890,140
5/22/2020,92959,866,3000,110
5/23/2020,93349,390,3038,38
5/24/2020,93650,301,3078,40
5/25/2020,93848,198,3136,58
5/26/2020,94715,867,3236,100
5/27/2020,95409,694,3343,107
5/28/2020,96055,646,3462,119
5/29/2020,96588,533,3556,94
5/30/2020,96858,270,3592,36
5/31/2020,97020,162,3627,35
6/1/2020,97528,508,3692,65
6/2/2020,97975,447,3743,51
6/3/2020,98437,462,3819,76
6/4/2020,98820,383,3871,52
6/5/2020,99159,339,3963,92
6/6/2020,99308,149,3995,32
6/7/2020,99459,151,4015,20
6/8/2020,99814,355,4086,71
6/9/2020,100159,345,4166,80
6/10/2020,100416,257,4267,101
6/11/2020,100645,229,4345,78
6/12/2020,100902,257,4397,52
6/13/2020,101000,98,4416,19
6/14/2020,101077,77,4443,27
6/15/2020,101312,235,4519,76
6/16/2020,101512,200,4579,60
6/17/2020,101760,248,4667,88
6/18/2020,102002,242,4737,70
6/19/2020,102178,176,4796,59
6/20/2020,102271,93,4816,20
6/21/2020,102350,79,4831,15
6/22/2020,102579,229,4899,68
6/23/2020,102768,189,4986,87
6/24/2020,102979,211,5054,68
6/25/2020,103185,206,5133,79
6/26/2020,103385,200,5210,77
6/27/2020,103519,134,5230,20
6/28/2020,103588,69,5250,20
6/29/2020,103789,201,5319,69
6/30/2020,104006,217,5416,97
7/1/2020,104225,219,5526,110
7/2/2020,104449,224,5628,102
7/3/2020,104547,98,5687,59
7/4/2020,104609,62,5702,15
7/5/2020,104710,101,5736,34
7/6/2020,104951,241,5802,66
7/7/2020,105192,241,5906,104
7/8/2020,105407,215,5983,77
7/9/2020,105657,250,6076,93
7/10/2020,105883,226,6210,134
7/11/2020,105999,116,6252,42
7/12/2020,106088,89,6292,40
7/13/2020,106349,261,6404,112
7/14/2020,106575,226,6476,72
7/15/2020,106866,291,6566,90
7/16/2020,107087,221,6657,91
7/17/2020,107274,187,6776,119
7/18/2020,107392,118,6847,71
7/19/2020,107455,63,6893,46
7/20/2020,107687,232,6959,66
7/21/2020,107870,183,7072,113
7/22/2020,108073,203,7167,95
7/23/2020,108254,181,7257,90
7/24/2020,108431,177,7304,47
7/25/2020,108531,100,7326,22
7/26/2020,108559,28,7360,34
7/27/2020,108562,3,7364,4
