Date,Positive Total,Positive New,Probable Total,Probable New
5/21/2020,92101,978,2880,140
5/22/2020,92967,866,2990,110
5/23/2020,93357,390,3027,37
5/24/2020,93658,301,3067,40
5/25/2020,93856,198,3125,58
5/26/2020,94723,867,3225,100
5/27/2020,95417,694,3332,107
5/28/2020,96063,646,3451,119
5/29/2020,96596,533,3545,94
5/30/2020,96867,271,3581,36
5/31/2020,97029,162,3616,35
6/1/2020,97538,509,3681,65
6/2/2020,97985,447,3732,51
6/3/2020,98447,462,3807,75
6/4/2020,98830,383,3859,52
6/5/2020,99170,340,3951,92
6/6/2020,99319,149,3983,32
6/7/2020,99470,151,4003,20
6/8/2020,99826,356,4074,71
6/9/2020,100171,345,4154,80
6/10/2020,100428,257,4255,101
6/11/2020,100657,229,4334,79
6/12/2020,100913,256,4386,52
6/13/2020,101011,98,4405,19
6/14/2020,101087,76,4432,27
6/15/2020,101322,235,4508,76
6/16/2020,101522,200,4567,59
6/17/2020,101770,248,4656,89
6/18/2020,102012,242,4726,70
6/19/2020,102188,176,4784,58
6/20/2020,102282,94,4803,19
6/21/2020,102360,78,4818,15
6/22/2020,102589,229,4886,68
6/23/2020,102777,188,4975,89
6/24/2020,102988,211,5043,68
6/25/2020,103194,206,5122,79
6/26/2020,103394,200,5199,77
6/27/2020,103529,135,5219,20
6/28/2020,103598,69,5239,20
6/29/2020,103799,201,5308,69
6/30/2020,104016,217,5405,97
7/1/2020,104234,218,5515,110
7/2/2020,104458,224,5616,101
7/3/2020,104556,98,5675,59
7/4/2020,104618,62,5690,15
7/5/2020,104719,101,5723,33
7/6/2020,104960,241,5789,66
7/7/2020,105199,239,5894,105
7/8/2020,105414,215,5971,77
7/9/2020,105664,250,6063,92
7/10/2020,105887,223,6195,132
7/11/2020,106001,114,6237,42
7/12/2020,106091,90,6276,39
7/13/2020,106339,248,6388,112
7/14/2020,106538,199,6459,71
7/15/2020,106772,234,6546,87
7/16/2020,106973,201,6634,88
7/17/2020,107142,169,6755,121
7/18/2020,107246,104,6826,71
7/19/2020,107310,64,6865,39
7/20/2020,107508,198,6911,46
7/21/2020,107634,126,6947,36
7/22/2020,107683,49,6963,16
7/23/2020,107683,0,6964,1
