Date,Molecular Total,Molecular New,Molecular Positive New,Molecular Missing,Serology Total,Serology New,Serology Positive New,First Molecular Test per person,Repeat Molecular Tests
5/12/2020,422548,13266,1456,,25838,1873,148,13065,4293
5/13/2020,436497,13949,1320,,27583,1745,178,13768,4152
5/14/2020,449877,13380,1316,,29214,1631,165,13182,4197
5/15/2020,463638,13761,1107,,30830,1616,141,13573,4196
5/16/2020,470738,7100,650,,31365,535,51,6981,2348
5/17/2020,475024,4286,365,115,31723,358,54,4228,1623
5/18/2020,488397,13373,1326,1,33350,1627,137,13159,4431
5/19/2020,500746,12349,1080,0,35054,1704,164,12204,4492
5/20/2020,513598,12852,1022,0,36915,1861,149,12632,4298
5/21/2020,525328,11730,969,0,38621,1706,193,11546,4399
5/22/2020,536347,11019,866,0,40265,1644,158,10846,3945
5/23/2020,541309,4962,390,0,40686,421,41,4896,1815
5/24/2020,545388,4079,301,0,41000,314,41,4011,1533
5/25/2020,548488,3100,198,0,41330,330,49,3069,1489
5/26/2020,559715,11227,867,0,42849,1519,130,11078,4359
5/27/2020,569909,10194,694,0,44287,1438,153,10071,3872
5/28/2020,579308,9399,646,0,45581,1294,178,9272,3584
5/29/2020,589392,10084,533,0,46905,1324,138,9964,3512
5/30/2020,595182,5790,270,0,47169,264,35,5742,1813
5/31/2020,598885,3703,162,0,47358,189,38,3661,1401
6/1/2020,608389,9504,508,0,48509,1151,165,9392,3501
6/2/2020,617850,9461,447,0,49611,1102,88,9365,3709
6/3/2020,627407,9557,462,0,50774,1163,124,9416,3695
6/4/2020,636002,8595,383,0,51845,1071,91,8500,3524
6/5/2020,644515,8513,339,0,53053,1208,150,8438,3086
6/6/2020,649090,4575,149,0,53341,288,33,4561,1704
6/7/2020,652640,3550,151,0,53514,173,24,3509,1466
6/8/2020,663338,10698,355,0,54526,1012,102,10646,3299
6/9/2020,674348,11010,344,0,55696,1170,109,10912,3440
6/10/2020,684623,10275,257,0,56896,1200,137,10233,3204
6/11/2020,694927,10304,229,0,58128,1232,106,10257,2825
6/12/2020,704996,10069,256,0,59369,1241,85,10011,3000
6/13/2020,709790,4794,98,0,59599,230,22,4776,1659
6/14/2020,713503,3713,77,0,59775,176,25,3691,1349
6/15/2020,724254,10751,235,0,60953,1178,114,10703,3429
6/16/2020,734686,10432,200,0,62160,1207,88,10387,3318
6/17/2020,749175,14489,248,0,63386,1226,115,14461,3434
6/18/2020,763372,14197,241,0,64756,1370,90,14155,3184
6/19/2020,772255,8883,176,0,65882,1126,83,8849,2773
6/20/2020,777637,5382,93,0,66153,271,18,5371,1841
6/21/2020,781519,3882,79,0,66298,145,16,3872,1356
6/22/2020,791603,10084,228,0,67404,1106,98,10042,3554
6/23/2020,802143,10540,190,0,68697,1293,129,10520,3553
6/24/2020,812808,10665,211,0,70018,1321,100,10621,3379
6/25/2020,822371,9563,206,0,71221,1203,109,9523,3119
6/26/2020,832584,10213,200,0,72473,1252,106,10209,3022
6/27/2020,838636,6052,134,0,72716,243,19,6031,1806
6/28/2020,843283,4647,70,0,72937,221,19,4651,1600
6/29/2020,855483,12200,201,0,74067,1130,100,12189,3927
6/30/2020,867866,12383,220,0,75295,1228,111,12329,3783
7/1/2020,878766,10900,218,0,76394,1099,103,10882,3643
7/2/2020,889053,10287,223,0,77511,1117,120,10278,3638
7/3/2020,895103,6050,97,0,77940,429,61,6043,2299
7/4/2020,898072,2969,61,0,78057,117,9,2959,1318
7/5/2020,902879,4807,100,0,78178,121,23,4790,1857
7/6/2020,915441,12562,239,0,79101,923,94,12522,4455
7/7/2020,930358,14917,241,0,80168,1067,117,14876,4837
7/8/2020,944732,14374,215,0,81111,943,89,14348,5155
7/9/2020,957584,12852,253,0,82080,969,116,12801,4938
7/10/2020,970793,13209,230,0,83231,1151,143,13194,5059
7/11/2020,978292,7499,116,0,83519,288,34,7483,2679
7/12/2020,983384,5092,90,0,83703,184,32,5078,1889
7/13/2020,998157,14773,266,0,84759,1056,116,14715,5229
7/14/2020,1013246,15089,231,0,85743,984,91,15057,5763
7/15/2020,1028401,15155,300,0,86677,934,104,15123,5662
7/16/2020,1040885,12484,244,0,87607,930,108,12415,5002
7/17/2020,1053704,12819,224,0,88584,977,142,12767,5076
7/18/2020,1061751,8047,129,0,88868,284,62,8024,2829
7/19/2020,1067209,5458,72,0,88987,119,24,5452,2020
7/20/2020,1079960,12751,284,0,89899,912,76,12688,4608
7/21/2020,1094230,14270,259,0,90934,1035,114,14239,5221
7/22/2020,1107361,13131,257,0,91888,954,119,13088,5067
7/23/2020,1121068,13707,258,0,92777,889,149,13661,6213
7/24/2020,1133350,12282,259,0,93562,785,109,12236,4846
7/25/2020,1141263,7913,160,0,93694,132,6,7891,3224
7/26/2020,1146281,5018,102,0,93788,94,7,4987,2152
7/27/2020,1162257,15976,359,0,94752,964,147,15867,5996
7/28/2020,1179710,17453,317,0,95634,882,120,17356,7777
7/29/2020,1195121,15411,317,0,96501,867,122,15317,6548
7/30/2020,1210676,15555,439,0,97270,769,103,15377,6893
7/31/2020,1225037,14361,322,0,97956,686,103,14289,6322
8/1/2020,1232582,7545,144,0,98085,129,14,7517,2913
8/2/2020,1237840,5258,104,0,98214,129,44,5239,2288
8/3/2020,1251861,14021,225,0,98881,667,73,13951,6608
8/4/2020,1260425,8564,137,0,99489,608,49,8536,5045
8/5/2020,1262860,2435,42,0,99768,279,19,2423,1515
8/6/2020,1262877,17,0,0,99768,0,0,17,11
