Date,Positive Total,Positive New,Probable Total,Probable New
5/21/2020,92081,978,2893,140
5/22/2020,92947,866,3002,109
5/23/2020,93337,390,3039,37
5/24/2020,93638,301,3078,39
5/25/2020,93836,198,3135,57
5/26/2020,94703,867,3235,100
5/27/2020,95397,694,3342,107
5/28/2020,96043,646,3460,118
5/29/2020,96576,533,3553,93
5/30/2020,96846,270,3589,36
5/31/2020,97008,162,3623,34
6/1/2020,97516,508,3688,65
6/2/2020,97963,447,3739,51
6/3/2020,98425,462,3810,71
6/4/2020,98808,383,3862,52
6/5/2020,99147,339,3955,93
6/6/2020,99296,149,3987,32
6/7/2020,99447,151,4007,20
6/8/2020,99802,355,4078,71
6/9/2020,100146,344,4158,80
6/10/2020,100403,257,4262,104
6/11/2020,100632,229,4338,76
6/12/2020,100889,257,4390,52
6/13/2020,100987,98,4409,19
6/14/2020,101064,77,4436,27
6/15/2020,101299,235,4512,76
6/16/2020,101499,200,4572,60
6/17/2020,101747,248,4660,88
6/18/2020,101988,241,4730,70
6/19/2020,102164,176,4787,57
6/20/2020,102257,93,4806,19
6/21/2020,102336,79,4821,15
6/22/2020,102564,228,4889,68
6/23/2020,102754,190,4976,87
6/24/2020,102965,211,5044,68
6/25/2020,103171,206,5123,79
6/26/2020,103372,201,5200,77
6/27/2020,103506,134,5221,21
6/28/2020,103576,70,5241,20
6/29/2020,103777,201,5310,69
6/30/2020,103997,220,5407,97
7/1/2020,104215,218,5516,109
7/2/2020,104438,223,5618,102
7/3/2020,104535,97,5676,58
7/4/2020,104597,62,5689,13
7/5/2020,104697,100,5723,34
7/6/2020,104936,239,5789,66
7/7/2020,105177,241,5891,102
7/8/2020,105392,215,5970,79
7/9/2020,105644,252,6063,93
7/10/2020,105872,228,6197,134
7/11/2020,105989,117,6239,42
7/12/2020,106078,89,6280,41
7/13/2020,106345,267,6392,112
7/14/2020,106576,231,6466,74
7/15/2020,106878,302,6558,92
7/16/2020,107123,245,6649,91
7/17/2020,107346,223,6767,118
7/18/2020,107476,130,6838,71
7/19/2020,107548,72,6884,46
7/20/2020,107831,283,6955,71
7/21/2020,108090,259,7074,119
7/22/2020,108349,259,7182,108
7/23/2020,108602,253,7349,167
7/24/2020,108861,259,7453,104
7/25/2020,109020,159,7477,24
7/26/2020,109121,101,7519,42
7/27/2020,109473,352,7672,153
7/28/2020,109774,301,7782,110
7/29/2020,110023,249,7889,107
7/30/2020,110292,269,7971,82
7/31/2020,110498,206,8045,74
8/1/2020,110573,75,8059,14
8/2/2020,110594,21,8062,3
8/3/2020,110595,1,8062,0
