Date,Molecular Total,Molecular New,Molecular Positive New,Molecular Missing,Serology Total,Serology New,Serology Positive New,First Molecular Test per person,Repeat Molecular Tests
5/12/2020,424309,13338,1456,,25635,1853,148,13111,4250
5/13/2020,438325,14016,1322,,27347,1712,178,13821,4101
5/14/2020,451789,13464,1316,,28953,1606,165,13238,4150
5/15/2020,465595,13806,1109,,30546,1593,141,13597,4170
5/16/2020,472721,7126,653,,31076,530,51,6997,2332
5/17/2020,477017,4296,365,115,31431,355,54,4233,1618
5/18/2020,490422,13405,1320,1,33020,1589,137,13168,4369
5/19/2020,502839,12417,1082,0,34697,1677,164,12254,4444
5/20/2020,515719,12880,1023,0,36525,1828,149,12644,4273
5/21/2020,527578,11859,981,0,38185,1660,193,11655,4348
5/22/2020,538628,11050,869,0,39787,1602,158,10866,3921
5/23/2020,543601,4973,391,0,40200,413,41,4901,1811
5/24/2020,547688,4087,302,0,40507,307,41,4014,1526
5/25/2020,550802,3114,198,0,40833,326,49,3074,1482
5/26/2020,562063,11261,872,0,42315,1482,130,11102,4337
5/27/2020,572284,10221,697,0,43732,1417,152,10086,3860
5/28/2020,581715,9431,648,0,44995,1263,176,9295,3570
5/29/2020,591832,10117,537,0,46283,1288,138,9989,3487
5/30/2020,597631,5799,272,0,46541,258,34,5754,1799
5/31/2020,601344,3713,162,0,46724,183,38,3672,1392
6/1/2020,610871,9527,509,0,47840,1116,164,9408,3486
6/2/2020,620349,9478,447,0,48906,1066,88,9380,3695
6/3/2020,629944,9595,464,0,50040,1134,129,9461,3652
6/4/2020,638572,8628,386,0,51064,1024,90,8534,3491
6/5/2020,647106,8534,342,0,52246,1182,149,8454,3074
6/6/2020,651689,4583,149,0,52526,280,33,4567,1696
6/7/2020,655249,3560,151,0,52697,171,24,3515,1460
6/8/2020,665967,10718,357,0,53672,975,100,10659,3276
6/9/2020,677020,11053,345,0,54806,1134,109,10951,3401
6/10/2020,687350,10330,257,0,55968,1162,136,10274,3186
6/11/2020,697713,10363,229,0,57156,1188,105,10305,2794
6/12/2020,707849,10136,257,0,58362,1206,85,10074,2983
6/13/2020,712694,4845,98,0,58580,218,21,4824,1666
6/14/2020,716454,3760,76,0,58752,172,25,3737,1351
6/15/2020,727314,10860,235,0,59886,1134,101,10801,3417
6/16/2020,737831,10517,199,0,61056,1170,84,10465,3314
6/17/2020,752354,14523,248,0,62242,1186,102,14478,3425
6/18/2020,766602,14248,242,0,63578,1336,82,14196,3175
6/19/2020,775560,8958,176,0,64669,1091,74,8912,2775
6/20/2020,781037,5477,94,0,64933,264,16,5465,1847
6/21/2020,784925,3888,78,0,65074,141,16,3876,1350
6/22/2020,795113,10188,229,0,66140,1066,84,10143,3523
6/23/2020,805771,10658,187,0,67386,1246,123,10623,3540
6/24/2020,816526,10755,211,0,68669,1283,92,10703,3345
6/25/2020,826129,9603,206,0,69826,1157,100,9554,3108
6/26/2020,836393,10264,201,0,71029,1203,91,10248,3016
6/27/2020,842520,6127,135,0,71266,237,15,6101,1820
6/28/2020,847240,4720,69,0,71482,216,18,4713,1610
6/29/2020,859539,12299,200,0,72585,1103,95,12269,3890
6/30/2020,871988,12449,216,0,73782,1197,105,12389,3772
7/1/2020,882908,10920,218,0,74849,1067,96,10891,3597
7/2/2020,893220,10312,227,0,75934,1085,113,10284,3608
7/3/2020,899290,6070,99,0,76364,430,53,6056,2287
7/4/2020,902242,2952,63,0,76478,114,8,2941,1310
7/5/2020,907012,4770,100,0,76595,117,23,4752,1846
7/6/2020,919407,12395,239,0,77483,888,86,12341,4311
7/7/2020,933745,14338,226,0,78525,1042,118,14289,4586
7/8/2020,946547,12802,204,0,79438,913,90,12763,4548
7/9/2020,955693,9146,184,0,80383,945,116,9092,3753
7/10/2020,964976,9283,169,0,81447,1064,142,9249,3921
7/11/2020,970750,5774,75,0,81709,262,33,5755,2195
7/12/2020,974280,3530,62,0,81845,136,23,3519,1536
7/13/2020,983581,9301,145,0,82727,882,82,9275,3865
7/14/2020,992033,8452,118,0,83381,654,41,8432,3512
7/15/2020,995349,3316,67,0,83598,217,18,3307,1725
7/16/2020,995374,25,0,0,83598,0,0,25,17
