Date,Molecular Total,Molecular New,Molecular Positive New,Molecular Missing,Serology Total,Serology New,Serology Positive New,First Molecular Test per person,Repeat Molecular Tests
5/12/2020,422607,13270,1456,,25838,1873,148,13067,4291
5/13/2020,436558,13951,1320,,27584,1746,178,13771,4149
5/14/2020,449940,13382,1316,,29215,1631,165,13184,4195
5/15/2020,463703,13763,1107,,30831,1616,141,13575,4195
5/16/2020,470804,7101,650,,31366,535,51,6981,2348
5/17/2020,475091,4287,365,115,31724,358,54,4228,1623
5/18/2020,488464,13373,1326,1,33351,1627,137,13159,4431
5/19/2020,500817,12353,1080,0,35055,1704,164,12208,4488
5/20/2020,513670,12853,1022,0,36916,1861,149,12633,4297
5/21/2020,525403,11733,969,0,38622,1706,193,11548,4397
5/22/2020,536419,11016,866,0,40266,1644,158,10843,3943
5/23/2020,541379,4960,390,0,40687,421,41,4894,1815
5/24/2020,545458,4079,301,0,41001,314,41,4011,1532
5/25/2020,548556,3098,198,0,41331,330,49,3067,1489
5/26/2020,559783,11227,867,0,42850,1519,130,11078,4359
5/27/2020,569977,10194,694,0,44288,1438,153,10071,3872
5/28/2020,579385,9408,646,0,45582,1294,178,9280,3585
5/29/2020,589470,10085,533,0,46906,1324,138,9965,3512
5/30/2020,595260,5790,270,0,47170,264,35,5742,1813
5/31/2020,598964,3704,162,0,47359,189,38,3661,1401
6/1/2020,608468,9504,508,0,48510,1151,165,9392,3501
6/2/2020,617930,9462,447,0,49612,1102,88,9365,3709
6/3/2020,627487,9557,462,0,50775,1163,124,9416,3695
6/4/2020,636084,8597,383,0,51846,1071,91,8501,3524
6/5/2020,644597,8513,339,0,53054,1208,150,8438,3086
6/6/2020,649172,4575,149,0,53342,288,33,4561,1704
6/7/2020,652724,3552,151,0,53515,173,24,3510,1465
6/8/2020,663423,10699,355,0,54527,1012,102,10647,3298
6/9/2020,674434,11011,344,0,55697,1170,109,10912,3440
6/10/2020,684710,10276,257,0,56897,1200,137,10234,3203
6/11/2020,695021,10311,229,0,58129,1232,106,10263,2819
6/12/2020,705090,10069,256,0,59370,1241,85,10011,3000
6/13/2020,709884,4794,98,0,59600,230,22,4776,1659
6/14/2020,713597,3713,77,0,59776,176,25,3691,1349
6/15/2020,724349,10752,235,0,60954,1178,114,10704,3428
6/16/2020,734781,10432,200,0,62161,1207,88,10387,3318
6/17/2020,749270,14489,248,0,63387,1226,115,14461,3434
6/18/2020,763467,14197,241,0,64757,1370,90,14155,3184
6/19/2020,772350,8883,176,0,65883,1126,83,8849,2773
6/20/2020,777732,5382,93,0,66154,271,18,5371,1841
6/21/2020,781614,3882,79,0,66299,145,16,3872,1356
6/22/2020,791699,10085,228,0,67405,1106,98,10043,3553
6/23/2020,802239,10540,190,0,68698,1293,129,10520,3553
6/24/2020,812904,10665,211,0,70020,1322,100,10621,3379
6/25/2020,822467,9563,206,0,71223,1203,109,9523,3119
6/26/2020,832681,10214,201,0,72475,1252,106,10210,3021
6/27/2020,838734,6053,134,0,72718,243,19,6031,1806
6/28/2020,843381,4647,70,0,72939,221,19,4651,1600
6/29/2020,855581,12200,201,0,74069,1130,100,12189,3927
6/30/2020,867964,12383,220,0,75297,1228,111,12329,3783
7/1/2020,878866,10902,218,0,76396,1099,103,10883,3642
7/2/2020,889154,10288,223,0,77513,1117,120,10279,3637
7/3/2020,895204,6050,97,0,77942,429,61,6043,2299
7/4/2020,898173,2969,61,0,78059,117,9,2959,1318
7/5/2020,902980,4807,100,0,78180,121,23,4790,1857
7/6/2020,915542,12562,239,0,79103,923,94,12523,4454
7/7/2020,930461,14919,241,0,80170,1067,117,14878,4836
7/8/2020,944838,14377,215,0,81113,943,89,14351,5153
7/9/2020,957646,12808,253,0,82082,969,116,12755,4935
7/10/2020,970698,13052,230,0,83233,1151,143,13037,5059
7/11/2020,978150,7452,116,0,83521,288,34,7436,2679
7/12/2020,983242,5092,90,0,83705,184,32,5078,1889
7/13/2020,997975,14733,266,0,84760,1055,116,14675,5228
7/14/2020,1013057,15082,231,0,85744,984,91,15050,5763
7/15/2020,1028159,15102,300,0,86678,934,104,15069,5660
7/16/2020,1040593,12434,244,0,87608,930,108,12365,4994
7/17/2020,1053390,12797,223,0,88585,977,142,12747,5075
7/18/2020,1061425,8035,129,0,88869,284,62,8011,2829
7/19/2020,1066880,5455,72,0,88988,119,24,5449,2020
7/20/2020,1079623,12743,284,0,89900,912,76,12680,4605
7/21/2020,1093894,14271,259,0,90936,1036,114,14241,5219
7/22/2020,1107025,13131,257,0,91890,954,119,13087,5067
7/23/2020,1120702,13677,257,0,92778,888,148,13630,6205
7/24/2020,1132982,12280,259,0,93563,785,109,12232,4843
7/25/2020,1140889,7907,160,0,93695,132,6,7884,3224
7/26/2020,1145905,5016,102,0,93789,94,7,4984,2151
7/27/2020,1161881,15976,358,0,94753,964,147,15866,5991
7/28/2020,1179328,17447,318,0,95635,882,120,17349,7772
7/29/2020,1194694,15366,318,0,96501,866,121,15273,6538
7/30/2020,1210184,15490,439,0,97256,755,102,15321,6872
7/31/2020,1224251,14067,317,0,97941,685,103,13995,6225
8/1/2020,1231641,7390,139,0,98068,127,13,7363,2871
8/2/2020,1236707,5066,98,0,98197,129,44,5048,2223
8/3/2020,1247794,11087,179,0,98811,614,48,11030,5792
8/4/2020,1251206,3412,77,0,99162,351,26,3392,2255
8/5/2020,1251322,116,4,0,99170,8,1,113,110
