Date,Molecular Total,Molecular New,Molecular Positive New,Molecular Missing,Serology Total,Serology New,Serology Positive New,First Molecular Test per person,Repeat Molecular Tests
5/12/2020,425716,13383,1458,,25640,1853,148,13162,4194
5/13/2020,439797,14081,1330,,27352,1712,178,13896,4032
5/14/2020,453336,13539,1323,,28958,1606,165,13305,4086
5/15/2020,467179,13843,1111,,30554,1596,142,13643,4126
5/16/2020,474332,7153,654,,31084,530,51,7029,2299
5/17/2020,478660,4328,371,115,31440,356,54,4268,1584
5/18/2020,492135,13475,1324,1,33030,1590,137,13241,4301
5/19/2020,504614,12479,1091,0,34707,1677,164,12315,4380
5/20/2020,517533,12919,1031,0,36532,1825,149,12693,4226
5/21/2020,529467,11934,992,0,38163,1631,191,11739,4270
5/22/2020,540579,11112,875,0,39762,1599,158,10929,3861
5/23/2020,545572,4993,393,0,40175,413,41,4920,1792
5/24/2020,549675,4103,304,0,40483,308,41,4027,1515
5/25/2020,552798,3123,200,0,40809,326,49,3082,1476
5/26/2020,564108,11310,886,0,42288,1479,129,11143,4299
5/27/2020,574382,10274,712,0,43707,1419,153,10126,3815
5/28/2020,583842,9460,654,0,44970,1263,176,9318,3532
5/29/2020,593990,10148,534,0,46258,1288,138,10018,3442
5/30/2020,599800,5810,275,0,46517,259,34,5767,1784
5/31/2020,603526,3726,164,0,46699,182,37,3682,1384
6/1/2020,613089,9563,516,0,47814,1115,164,9435,3450
6/2/2020,622596,9507,451,0,48880,1066,88,9408,3664
6/3/2020,632170,9574,477,0,49988,1108,126,9457,3593
6/4/2020,640845,8675,396,0,51009,1021,91,8584,3439
6/5/2020,649409,8564,343,0,52191,1182,149,8472,3053
6/6/2020,653998,4589,149,0,52468,277,32,4570,1688
6/7/2020,657547,3549,151,0,52639,171,24,3502,1448
6/8/2020,668311,10764,365,0,53611,972,101,10697,3232
6/9/2020,679325,11014,351,0,54742,1131,109,10903,3318
6/10/2020,689571,10246,256,0,55901,1159,135,10185,3137
6/11/2020,699908,10337,230,0,57085,1184,105,10272,2739
6/12/2020,709988,10080,254,0,58269,1184,81,10008,2903
6/13/2020,714833,4845,98,0,58483,214,21,4820,1651
6/14/2020,718599,3766,78,0,58655,172,25,3741,1340
6/15/2020,728916,10317,245,0,59766,1111,99,10245,3367
6/16/2020,739033,10117,203,0,60924,1158,83,10057,3250
6/17/2020,753167,14134,254,0,62092,1168,99,14074,3350
6/18/2020,766161,12994,229,0,63390,1298,82,12918,2984
6/19/2020,773512,7351,155,0,64425,1035,68,7311,2407
6/20/2020,777628,4116,67,0,64670,245,13,4105,1563
6/21/2020,780304,2676,53,0,64791,121,14,2661,1073
6/22/2020,782842,2538,71,0,65303,512,37,2526,1274
6/23/2020,782854,12,0,0,65313,10,0,12,13
