Date,Positive Total,Positive New,Probable Total,Probable New
5/21/2020,92086,978,2889,140
5/22/2020,92952,866,2998,109
5/23/2020,93342,390,3035,37
5/24/2020,93643,301,3074,39
5/25/2020,93841,198,3131,57
5/26/2020,94708,867,3231,100
5/27/2020,95402,694,3338,107
5/28/2020,96048,646,3456,118
5/29/2020,96581,533,3549,93
5/30/2020,96851,270,3585,36
5/31/2020,97013,162,3619,34
6/1/2020,97521,508,3684,65
6/2/2020,97968,447,3735,51
6/3/2020,98430,462,3806,71
6/4/2020,98813,383,3858,52
6/5/2020,99152,339,3951,93
6/6/2020,99301,149,3983,32
6/7/2020,99452,151,4003,20
6/8/2020,99807,355,4074,71
6/9/2020,100151,344,4154,80
6/10/2020,100408,257,4258,104
6/11/2020,100637,229,4334,76
6/12/2020,100894,257,4386,52
6/13/2020,100992,98,4405,19
6/14/2020,101069,77,4432,27
6/15/2020,101304,235,4508,76
6/16/2020,101504,200,4568,60
6/17/2020,101752,248,4656,88
6/18/2020,101993,241,4726,70
6/19/2020,102169,176,4783,57
6/20/2020,102262,93,4802,19
6/21/2020,102341,79,4817,15
6/22/2020,102569,228,4885,68
6/23/2020,102759,190,4972,87
6/24/2020,102970,211,5040,68
6/25/2020,103176,206,5119,79
6/26/2020,103377,201,5196,77
6/27/2020,103511,134,5217,21
6/28/2020,103581,70,5237,20
6/29/2020,103782,201,5306,69
6/30/2020,104002,220,5403,97
7/1/2020,104220,218,5512,109
7/2/2020,104444,224,5614,102
7/3/2020,104541,97,5672,58
7/4/2020,104603,62,5685,13
7/5/2020,104703,100,5719,34
7/6/2020,104943,240,5785,66
7/7/2020,105184,241,5887,102
7/8/2020,105399,215,5966,79
7/9/2020,105651,252,6059,93
7/10/2020,105879,228,6194,135
7/11/2020,105995,116,6236,42
7/12/2020,106084,89,6277,41
7/13/2020,106351,267,6389,112
7/14/2020,106581,230,6463,74
7/15/2020,106880,299,6555,92
7/16/2020,107124,244,6646,91
7/17/2020,107346,222,6763,117
7/18/2020,107476,130,6834,71
7/19/2020,107548,72,6882,48
7/20/2020,107831,283,6953,71
7/21/2020,108085,254,7071,118
7/22/2020,108340,255,7179,108
7/23/2020,108586,246,7348,169
7/24/2020,108826,240,7452,104
7/25/2020,108968,142,7474,22
7/26/2020,109066,98,7515,41
7/27/2020,109390,324,7668,153
7/28/2020,109652,262,7779,111
7/29/2020,109863,211,7887,108
7/30/2020,110040,177,7913,26
7/31/2020,110076,36,7962,49
8/1/2020,110077,1,7963,1
