Date,Molecular Total,Molecular New,Molecular Positive New,Molecular Missing,Serology Total,Serology New,Serology Positive New,First Molecular Test per person,Repeat Molecular Tests
5/12/2020,424663,13354,1459,,25635,1853,148,13124,4237
5/13/2020,438705,14042,1326,,27347,1712,178,13844,4084
5/14/2020,452201,13496,1321,,28953,1606,165,13264,4126
5/15/2020,466021,13820,1110,,30548,1595,141,13611,4156
5/16/2020,473159,7138,655,,31078,530,51,7007,2323
5/17/2020,477468,4309,367,115,31434,356,54,4245,1606
5/18/2020,490900,13432,1323,1,33023,1589,137,13193,4346
5/19/2020,503345,12445,1088,0,34700,1677,164,12288,4410
5/20/2020,516244,12899,1026,0,36524,1824,149,12666,4254
5/21/2020,528136,11892,990,0,38155,1631,191,11694,4314
5/22/2020,539209,11073,875,0,39755,1600,158,10890,3899
5/23/2020,544190,4981,393,0,40168,413,41,4908,1804
5/24/2020,548280,4090,303,0,40475,307,41,4018,1523
5/25/2020,551398,3118,200,0,40801,326,49,3078,1479
5/26/2020,562678,11280,883,0,42278,1477,129,11119,4323
5/27/2020,572916,10238,710,0,43695,1417,152,10099,3847
5/28/2020,582361,9445,652,0,44958,1263,176,9305,3556
5/29/2020,592486,10125,532,0,46246,1288,138,9996,3465
5/30/2020,598288,5802,274,0,46504,258,34,5758,1796
5/31/2020,602005,3717,163,0,46687,183,38,3673,1392
6/1/2020,611544,9539,514,0,47801,1114,164,9421,3475
6/2/2020,621028,9484,447,0,48866,1065,88,9382,3693
6/3/2020,630633,9605,469,0,49976,1110,126,9473,3642
6/4/2020,639273,8640,391,0,50995,1019,90,8544,3482
6/5/2020,647813,8540,343,0,52177,1182,149,8459,3068
6/6/2020,652399,4586,149,0,52457,280,33,4571,1692
6/7/2020,655954,3555,151,0,52628,171,24,3510,1458
6/8/2020,666686,10732,359,0,53602,974,100,10672,3267
6/9/2020,677759,11073,350,0,54734,1132,109,10971,3382
6/10/2020,688107,10348,260,0,55894,1160,135,10289,3174
6/11/2020,698475,10368,229,0,57082,1188,105,10308,2793
6/12/2020,708626,10151,260,0,58271,1189,82,10085,2973
6/13/2020,713474,4848,98,0,58489,218,21,4826,1665
6/14/2020,717236,3762,76,0,58661,172,25,3739,1350
6/15/2020,728108,10872,235,0,59792,1131,100,10810,3408
6/16/2020,738636,10528,200,0,60961,1169,83,10475,3306
6/17/2020,753166,14530,249,0,62147,1186,102,14480,3422
6/18/2020,767430,14264,242,0,63479,1332,82,14210,3164
6/19/2020,776398,8968,177,0,64570,1091,74,8921,2766
6/20/2020,781877,5479,94,0,64833,263,16,5466,1846
6/21/2020,785770,3893,79,0,64973,140,16,3880,1346
6/22/2020,795961,10191,230,0,66036,1063,83,10144,3513
6/23/2020,806625,10664,186,0,67277,1241,122,10626,3534
6/24/2020,817382,10757,211,0,68554,1277,92,10703,3336
6/25/2020,826978,9596,205,0,69706,1152,100,9546,3088
6/26/2020,837249,10271,203,0,70904,1198,91,10246,3003
6/27/2020,843375,6126,134,0,71141,237,15,6100,1816
6/28/2020,848100,4725,70,0,71357,216,18,4715,1609
6/29/2020,860392,12292,200,0,72452,1095,93,12258,3882
6/30/2020,872793,12401,211,0,73642,1190,106,12341,3756
7/1/2020,883605,10812,217,0,74691,1049,93,10778,3565
7/2/2020,893366,9761,215,0,75703,1012,92,9725,3334
7/3/2020,897706,4340,66,0,76132,429,55,4327,1915
7/4/2020,900245,2539,52,0,76237,105,7,2528,1209
7/5/2020,903890,3645,72,0,76355,118,25,3627,1607
7/6/2020,913021,9131,150,0,77213,858,83,9086,3496
7/7/2020,922965,9944,134,0,78177,964,97,9916,3371
7/8/2020,930068,7103,124,0,78862,685,52,7079,3123
7/9/2020,932788,2720,48,0,79073,211,21,2711,1488
7/10/2020,932796,8,0,0,79073,0,0,8,10
