Date,Molecular Total,Molecular New,Molecular Positive New,Molecular Missing,Serology Total,Serology New,Serology Positive New,First Molecular Test per person,Repeat Molecular Tests
5/12/2020,422733,13276,1456,,25841,1873,148,13072,4286
5/13/2020,436689,13956,1320,,27587,1746,178,13775,4146
5/14/2020,450080,13391,1316,,29218,1631,165,13190,4190
5/15/2020,463850,13770,1107,,30834,1616,141,13578,4192
5/16/2020,470950,7100,650,,31369,535,51,6981,2346
5/17/2020,475236,4286,363,115,31727,358,54,4226,1623
5/18/2020,488575,13339,1317,1,33354,1627,137,13129,4405
5/19/2020,500934,12359,1080,0,35058,1704,164,12213,4484
5/20/2020,513788,12854,1022,0,36919,1861,149,12634,4296
5/21/2020,525561,11773,978,0,38625,1706,193,11583,4420
5/22/2020,536579,11018,866,0,40269,1644,158,10844,3942
5/23/2020,541539,4960,390,0,40690,421,41,4894,1815
5/24/2020,545618,4079,301,0,41004,314,41,4011,1532
5/25/2020,548716,3098,198,0,41334,330,49,3067,1489
5/26/2020,559944,11228,867,0,42853,1519,130,11079,4358
5/27/2020,570138,10194,694,0,44291,1438,153,10071,3872
5/28/2020,579547,9409,646,0,45585,1294,178,9281,3584
5/29/2020,589634,10087,533,0,46909,1324,138,9967,3510
5/30/2020,595426,5792,270,0,47173,264,35,5743,1812
5/31/2020,599131,3705,162,0,47362,189,38,3661,1401
6/1/2020,608636,9505,508,0,48513,1151,165,9392,3501
6/2/2020,618102,9466,447,0,49615,1102,88,9367,3707
6/3/2020,627660,9558,462,0,50778,1163,124,9417,3694
6/4/2020,636258,8598,383,0,51849,1071,91,8502,3523
6/5/2020,644771,8513,339,0,53057,1208,150,8438,3086
6/6/2020,649346,4575,149,0,53345,288,33,4561,1704
6/7/2020,652898,3552,151,0,53518,173,24,3510,1465
6/8/2020,663598,10700,355,0,54530,1012,102,10648,3297
6/9/2020,674612,11014,344,0,55700,1170,109,10915,3437
6/10/2020,684891,10279,257,0,56900,1200,137,10236,3203
6/11/2020,695207,10316,229,0,58132,1232,106,10267,2817
6/12/2020,705281,10074,256,0,59373,1241,85,10016,3000
6/13/2020,710081,4800,98,0,59603,230,22,4782,1661
6/14/2020,713799,3718,77,0,59779,176,25,3696,1349
6/15/2020,724562,10763,235,0,60957,1178,114,10714,3428
6/16/2020,735006,10444,200,0,62164,1207,88,10399,3321
6/17/2020,749502,14496,248,0,63390,1226,115,14467,3434
6/18/2020,763703,14201,241,0,64760,1370,90,14159,3185
6/19/2020,772594,8891,176,0,65886,1126,83,8857,2775
6/20/2020,777983,5389,93,0,66157,271,18,5378,1840
6/21/2020,781865,3882,79,0,66302,145,16,3872,1356
6/22/2020,791964,10099,228,0,67408,1106,98,10057,3557
6/23/2020,802519,10555,190,0,68701,1293,129,10535,3552
6/24/2020,813192,10673,211,0,70023,1322,100,10629,3380
6/25/2020,822759,9567,206,0,71226,1203,109,9526,3119
6/26/2020,832976,10217,201,0,72478,1252,106,10212,3024
6/27/2020,839038,6062,134,0,72721,243,19,6040,1811
6/28/2020,843693,4655,70,0,72942,221,19,4659,1601
6/29/2020,855905,12212,201,0,74072,1130,100,12200,3928
6/30/2020,868298,12393,220,0,75300,1228,111,12339,3782
7/1/2020,879202,10904,218,0,76399,1099,103,10886,3642
7/2/2020,889491,10289,223,0,77516,1117,120,10279,3638
7/3/2020,895547,6056,97,0,77945,429,61,6048,2300
7/4/2020,898518,2971,62,0,78061,116,9,2961,1318
7/5/2020,903333,4815,100,0,78181,120,23,4798,1860
7/6/2020,915903,12570,239,0,79104,923,94,12531,4457
7/7/2020,930827,14924,241,0,80172,1068,117,14883,4831
7/8/2020,945207,14380,216,0,81117,945,89,14351,5154
7/9/2020,958015,12808,252,0,82086,969,116,12756,4931
7/10/2020,971066,13051,228,0,83237,1151,143,13037,5057
7/11/2020,978520,7454,116,0,83525,288,34,7438,2677
7/12/2020,983612,5092,89,0,83709,184,32,5078,1889
7/13/2020,998344,14732,265,0,84764,1055,116,14674,5229
7/14/2020,1013429,15085,231,0,85748,984,91,15051,5762
7/15/2020,1028534,15105,301,0,86682,934,104,15071,5655
7/16/2020,1040966,12432,244,0,87612,930,108,12363,4992
7/17/2020,1053765,12799,224,0,88589,977,142,12747,5073
7/18/2020,1061802,8037,130,0,88873,284,62,8012,2829
7/19/2020,1067259,5457,72,0,88992,119,24,5449,2020
7/20/2020,1079995,12736,283,0,89902,910,75,12671,4600
7/21/2020,1094270,14275,259,0,90938,1036,114,14244,5215
7/22/2020,1107392,13122,256,0,91892,954,119,13076,5065
7/23/2020,1121041,13649,253,0,92781,889,149,13597,6195
7/24/2020,1133299,12258,259,0,93563,782,108,12210,4836
7/25/2020,1141186,7887,160,0,93694,131,6,7865,3223
7/26/2020,1146184,4998,101,0,93788,94,7,4967,2150
7/27/2020,1161981,15797,357,0,94740,952,147,15687,5965
7/28/2020,1179081,17100,312,0,95603,863,120,17002,7747
7/29/2020,1193952,14871,309,0,96453,850,121,14777,6495
7/30/2020,1208541,14589,422,0,97205,752,101,14439,6808
7/31/2020,1221634,13093,272,0,97858,653,96,13028,5874
8/1/2020,1228412,6778,119,0,97979,121,11,6753,2682
8/2/2020,1231629,3217,86,0,98059,80,14,3199,1839
8/3/2020,1234090,2461,39,0,98297,238,16,2449,1511
8/4/2020,1234106,16,1,0,98298,1,0,16,21
