Date,Molecular Total,Molecular New,Molecular Positive New,Molecular Missing,Serology Total,Serology New,Serology Positive New,First Molecular Test per person,Repeat Molecular Tests
5/12/2020,424796,13362,1461,,25635,1853,148,13129,4233
5/13/2020,438844,14048,1326,,27347,1712,178,13847,4082
5/14/2020,452347,13503,1321,,28953,1606,165,13265,4125
5/15/2020,466174,13827,1110,,30548,1595,141,13617,4150
5/16/2020,473313,7139,655,,31078,530,51,7009,2321
5/17/2020,477623,4310,367,115,31434,356,54,4246,1604
5/18/2020,491061,13438,1323,1,33023,1589,137,13207,4333
5/19/2020,503511,12450,1088,0,34700,1677,164,12295,4403
5/20/2020,516412,12901,1027,0,36525,1825,149,12673,4247
5/21/2020,528307,11895,991,0,38156,1631,191,11702,4307
5/22/2020,539382,11075,875,0,39756,1600,158,10892,3897
5/23/2020,544364,4982,393,0,40169,413,41,4909,1803
5/24/2020,548456,4092,303,0,40476,307,41,4019,1522
5/25/2020,551575,3119,200,0,40802,326,49,3078,1479
5/26/2020,562858,11283,884,0,42280,1478,129,11122,4320
5/27/2020,573097,10239,710,0,43698,1418,153,10100,3847
5/28/2020,582543,9446,652,0,44961,1263,176,9307,3554
5/29/2020,592669,10126,532,0,46249,1288,138,9997,3464
5/30/2020,598473,5804,274,0,46507,258,34,5762,1792
5/31/2020,602192,3719,163,0,46690,183,38,3675,1390
6/1/2020,611737,9545,514,0,47804,1114,164,9425,3472
6/2/2020,621223,9486,447,0,48869,1065,88,9384,3691
6/3/2020,630827,9604,469,0,49979,1110,126,9472,3642
6/4/2020,639470,8643,392,0,50998,1019,90,8549,3477
6/5/2020,648013,8543,343,0,52181,1183,150,8460,3067
6/6/2020,652599,4586,149,0,52461,280,33,4570,1692
6/7/2020,656145,3546,151,0,52632,171,24,3501,1453
6/8/2020,666882,10737,359,0,53605,973,100,10677,3262
6/9/2020,677964,11082,353,0,54737,1132,109,10980,3374
6/10/2020,688313,10349,261,0,55897,1160,135,10290,3173
6/11/2020,698687,10374,230,0,57085,1188,105,10314,2787
6/12/2020,708842,10155,260,0,58275,1190,82,10089,2969
6/13/2020,713693,4851,98,0,58493,218,21,4829,1662
6/14/2020,717455,3762,76,0,58665,172,25,3738,1350
6/15/2020,728330,10875,236,0,59795,1130,100,10812,3406
6/16/2020,738861,10531,199,0,60964,1169,83,10476,3303
6/17/2020,753397,14536,254,0,62150,1186,102,14483,3424
6/18/2020,767665,14268,242,0,63477,1327,82,14213,3161
6/19/2020,776639,8974,179,0,64569,1092,76,8926,2761
6/20/2020,782120,5481,95,0,64832,263,16,5468,1846
6/21/2020,786013,3893,79,0,64972,140,16,3880,1346
6/22/2020,796191,10178,230,0,66035,1063,83,10125,3514
6/23/2020,806854,10663,186,0,67276,1241,121,10623,3532
6/24/2020,817610,10756,210,0,68551,1275,92,10700,3314
6/25/2020,827205,9595,203,0,69701,1150,100,9542,3070
6/26/2020,837476,10271,204,0,70898,1197,91,10241,2980
6/27/2020,843603,6127,133,0,71135,237,15,6100,1814
6/28/2020,848327,4724,69,0,71351,216,18,4714,1608
6/29/2020,860440,12113,196,0,72443,1092,92,12080,3854
6/30/2020,872466,12026,201,0,73629,1186,106,11966,3641
7/1/2020,882273,9807,198,0,74634,1005,71,9776,3289
7/2/2020,889304,7031,159,0,75550,916,61,6998,2657
7/3/2020,893206,3902,60,0,75827,277,32,3885,1817
7/4/2020,895582,2376,45,0,75896,69,4,2366,1150
7/5/2020,898797,3215,62,0,75983,87,17,3202,1433
7/6/2020,901203,2406,55,0,76090,107,8,2392,1228
7/7/2020,901221,18,2,0,76090,0,0,17,14
