Date,Molecular Total,Molecular New,Molecular Positive New,Molecular Missing,Serology Total,Serology New,Serology Positive New,First Molecular Test per person,Repeat Molecular Tests
5/12/2020,423113,13290,1456,,25844,1873,148,13083,4275
5/13/2020,437081,13968,1320,,27590,1746,178,13780,4141
5/14/2020,450479,13398,1316,,29221,1631,165,13193,4188
5/15/2020,464260,13781,1108,,30837,1616,141,13586,4184
5/16/2020,471362,7102,650,,31372,535,51,6981,2346
5/17/2020,475650,4288,363,115,31730,358,54,4227,1622
5/18/2020,489004,13354,1317,1,33358,1628,137,13135,4399
5/19/2020,501374,12370,1080,0,35063,1705,164,12222,4475
5/20/2020,514235,12861,1022,0,36924,1861,149,12640,4292
5/21/2020,526015,11780,978,0,38629,1705,193,11587,4416
5/22/2020,537040,11025,866,0,40273,1644,158,10850,3936
5/23/2020,542003,4963,390,0,40692,419,41,4894,1815
5/24/2020,546085,4082,301,0,41006,314,41,4012,1531
5/25/2020,549186,3101,198,0,41334,328,49,3068,1488
5/26/2020,560421,11235,867,0,42854,1520,130,11081,4356
5/27/2020,570617,10196,694,0,44291,1437,152,10073,3870
5/28/2020,580031,9414,646,0,45583,1292,176,9284,3582
5/29/2020,590121,10090,533,0,46904,1321,138,9969,3508
5/30/2020,595916,5795,270,0,47166,262,34,5746,1809
5/31/2020,599623,3707,162,0,47352,186,38,3662,1400
6/1/2020,609131,9508,508,0,48496,1144,165,9394,3499
6/2/2020,618600,9469,447,0,49595,1099,88,9370,3705
6/3/2020,628159,9559,462,0,50753,1158,123,9418,3693
6/4/2020,636760,8601,383,0,51816,1063,90,8504,3521
6/5/2020,645278,8518,339,0,53021,1205,150,8442,3082
6/6/2020,649854,4576,149,0,53308,287,33,4562,1703
6/7/2020,653408,3554,151,0,53481,173,24,3512,1463
6/8/2020,664110,10702,355,0,54486,1005,100,10650,3295
6/9/2020,675131,11021,344,0,55650,1164,109,10921,3431
6/10/2020,685422,10291,257,0,56842,1192,137,10245,3201
6/11/2020,695747,10325,229,0,58069,1227,105,10276,2811
6/12/2020,705832,10085,257,0,59303,1234,85,10026,2999
6/13/2020,710636,4804,98,0,59529,226,21,4785,1663
6/14/2020,714362,3726,77,0,59702,173,25,3704,1351
6/15/2020,725144,10782,235,0,60871,1169,114,10732,3426
6/16/2020,735599,10455,200,0,62065,1194,87,10408,3322
6/17/2020,750099,14500,248,0,63287,1222,115,14469,3433
6/18/2020,764303,14204,241,0,64650,1363,90,14162,3182
6/19/2020,773200,8897,176,0,65771,1121,82,8862,2777
6/20/2020,778601,5401,93,0,66036,265,16,5390,1841
6/21/2020,782484,3883,79,0,66178,142,16,3873,1354
6/22/2020,792598,10114,228,0,67280,1102,97,10072,3557
6/23/2020,803168,10570,190,0,68569,1289,129,10547,3552
6/24/2020,813848,10680,211,0,69883,1314,99,10636,3381
6/25/2020,823419,9571,206,0,71079,1196,108,9529,3117
6/26/2020,833642,10223,201,0,72324,1245,104,10217,3023
6/27/2020,839711,6069,134,0,72565,241,19,6047,1811
6/28/2020,844379,4668,70,0,72782,217,19,4672,1603
6/29/2020,856608,12229,201,0,73907,1125,100,12212,3928
6/30/2020,869011,12403,220,0,75130,1223,111,12349,3784
7/1/2020,879920,10909,218,0,76224,1094,103,10889,3640
7/2/2020,890218,10298,224,0,77332,1108,119,10285,3637
7/3/2020,896279,6061,97,0,77761,429,61,6053,2300
7/4/2020,899249,2970,62,0,77876,115,9,2960,1318
7/5/2020,904079,4830,100,0,77994,118,23,4813,1859
7/6/2020,916668,12589,240,0,78911,917,94,12548,4450
7/7/2020,931596,14928,241,0,79975,1064,117,14884,4830
7/8/2020,945981,14385,215,0,80921,946,89,14355,5147
7/9/2020,958817,12836,252,0,81891,970,116,12776,4910
7/10/2020,971890,13073,228,0,83042,1151,143,13048,5047
7/11/2020,979348,7458,116,0,83330,288,34,7437,2679
7/12/2020,984440,5092,89,0,83514,184,32,5077,1887
7/13/2020,999181,14741,267,0,84569,1055,116,14683,5219
7/14/2020,1014265,15084,230,0,85553,984,91,15046,5762
7/15/2020,1029383,15118,299,0,86488,935,104,15085,5635
7/16/2020,1041820,12437,244,0,87417,929,108,12363,4987
7/17/2020,1054601,12781,222,0,88393,976,142,12728,5065
7/18/2020,1062636,8035,130,0,88677,284,62,8007,2821
7/19/2020,1068088,5452,72,0,88796,119,24,5443,2019
7/20/2020,1080817,12729,283,0,89706,910,75,12660,4592
7/21/2020,1095036,14219,254,0,90697,991,114,14187,5178
7/22/2020,1108089,13053,255,0,91650,953,119,13006,5052
7/23/2020,1121581,13492,246,0,92539,889,150,13435,6094
7/24/2020,1133439,11858,240,0,93321,782,108,11811,4746
7/25/2020,1140945,7506,142,0,93452,131,6,7480,3185
7/26/2020,1145798,4853,98,0,93546,94,7,4823,2124
7/27/2020,1159793,13995,324,0,94497,951,147,13901,5601
7/28/2020,1174718,14925,262,0,95350,853,121,14844,7079
7/29/2020,1185493,10775,211,0,96169,819,118,10705,5277
7/30/2020,1191169,5676,177,0,96708,539,27,5629,3126
7/31/2020,1193183,2014,36,0,96963,255,24,2004,1166
8/1/2020,1193200,17,1,0,96964,1,0,17,13
